pair_id,invariant_max_abs_mismatch,dT_high_K,dT_ratio,dp_high_MPa,dp_ratio,hold_h,gap_h,ramp_up_h,ramp_down_h,wall_reset_h,recovery_h,pre_relax_days,SHmax_MPa,stress_ratio,ecc_ratio,Ecement_GPa,nu_cement,alpha_c_e6,k_cement_WmK,cap_cement_MJm3K,rinf,tau1_h,tau2_days,shiftK_K,thermal_diffusion_time_h,tau1_cold_h,tau2_cold_days,Fourier_hold,Deborah1_high,Deborah2_high,gap_over_tau1_ref,high_peak_LH_MPa,high_peak_HL_MPa,order_effect_high_peak_MPa,order_effect_high_peak_pct,high_cycle_peak_LH_MPa,high_cycle_peak_HL_MPa,order_effect_high_cycle_peak_MPa,global_peak_LH_MPa,global_peak_HL_MPa,order_effect_global_peak_MPa,residual_LH_MPa,residual_HL_MPa,order_effect_residual_MPa,memory_before_high_LH_MPa,memory_before_high_HL_MPa,pre_high_temperature_LH_K,pre_high_temperature_HL_K,loop_LH_MPa_mm,loop_HL_MPa_mm,order_effect_loop_MPa_mm,safer_sequence_high_episode,safer_sequence_high_cycle,sequence_benefit_abs_MPa
P000055,0.0,90.96022087529249,0.3651933446204097,8.456787638862124,0.5838491947910719,23.233378331636878,28.42879176073325,0.9365971945317306,1.019076563305874,1.718704997992928,24.05372273109572,124.23702235388595,36.200606901997816,0.645843359312076,0.37777664020587803,8.527294223436487,0.2042636785220219,13.502412537526512,0.9128396497371903,1.9139101855224254,0.7979820477421264,2.8526984666280533,8.878855609371257,1614.4986907360712,0.4898019987798423,20.196225713967724,62.859560541128424,47.43422523696129,0.8692763241610255,64.93371008953882,9.965578939836798,3.450205354,3.456088742,-0.005883387999999989,-0.17023255012240623,3.450205354,3.456088742,-0.005883387999999989,3.450205354,3.456088742,-0.005883387999999989,-7.8031652,-7.825403044,0.022237844000000173,0.03226374851,6.646819765e-06,322.5383657,323.15,0.17857779374970528,0.17837118205427396,0.00020661169543131908,LH,LH,0.005883387999999989
P000056,2.2737367544323206e-13,56.456481352007884,0.43571340740538533,3.125027463137388,0.4105523826396249,20.55721220307925,23.59219461310824,1.1892746994992613,0.5158423616283934,3.4555886737236032,92.25204575311942,160.111294444583,38.79681376605648,0.7667765598998325,0.4490817797333155,15.074955412926442,0.2726299819099185,11.476713195165718,0.8465867228299546,1.9313015598884813,0.7726012911274489,2.2138765616769005,10.036943285316093,3302.529826227489,0.5329324109737937,19.262890860847687,87.33122091283906,38.5737699186213,0.9370380901142965,101.95688409511999,10.656508597407226,-9.646679176,-9.63923458,-0.007444595999999137,-0.07723223185630926,-9.646679176,-9.63923458,-0.007444595999999137,-9.646679176,-9.63923458,-0.007444595999999137,-19.62683004,-19.62752244,0.0006923999999983721,0.0278672658,2.378428608e-06,322.6355459,323.15,0.051876668427297115,0.05196923127230929,-9.256284501217571e-05,LH,LH,0.007444595999999137
P000057,2.2737367544323206e-13,64.84675819976712,0.3857455965159407,8.47236586925086,0.7974695009626489,11.620572067488009,17.332244572997897,2.3836690200363497,1.0413913839146731,2.11087273411197,59.01985703786987,14.579413207666178,24.91056464075843,0.8137176858473816,0.14484867082426742,13.513759341177368,0.1838237687425269,13.925962908215052,0.9084501138371309,2.0489365985213466,0.48572573307148714,2.755295862354644,25.8623149268754,2075.2706863519097,0.5268911832208841,13.815101091293855,129.6740941875931,22.0549753678767,1.188848622172887,267.81626949412197,6.290520306659903,5.819370006,5.785576167,0.03379383899999944,0.5841049884150533,5.819370006,5.785576167,0.03379383899999944,5.819370006,5.785576167,0.03379383899999944,-7.247591041,-7.249450369,0.0018593280000001045,4.460525254,4.614566156,322.653266,323.15,0.21725040991058472,0.21776167151911058,-0.0005112616085258537,HL,HL,0.03379383899999944
P000058,4.547473508864641e-13,88.84699690956583,0.5944147956229991,7.520892644513058,0.5947752286834519,24.123101740505792,34.61402831880668,0.3095106374578017,3.789078400889117,1.1622151266023661,65.12956371329483,46.53556573299208,19.788327320558427,0.7023339324910067,0.11895491675271724,17.85206672066776,0.20046318941130395,13.549349262609244,1.027097357100579,2.439953137825646,0.6938398700186864,9.540082272233429,4.264665756568848,1818.9418139883496,0.5549621558715335,80.63400438573395,36.04550437890058,43.46801216133731,3.34260516135614,35.861561850523266,3.6282735652659306,16.46349674,16.57916991,-0.11567317000000088,-0.6977018187758043,16.46349674,16.57916991,-0.11567317000000088,16.46349674,16.57916991,-0.11567317000000088,-5.918197568,-5.927043321,0.008845753000000123,0.2761634791,0.0002706800404,322.3529095,323.15,0.24760335328556088,0.24838912648721534,-0.0007857732016544605,LH,LH,0.11567317000000088
P000059,0.0,89.63347628664039,0.5043312528257823,4.636839437530264,0.5056589429744498,21.89961885632374,15.608728088758175,1.6425362648043662,1.812694111572241,1.272794718175477,31.71999468047766,122.77577132952727,20.405148558568932,0.7793816450374702,0.6300427269603287,17.529640914329644,0.18737675777706397,13.387281692661798,1.2603747863592796,2.0672252085561476,0.6906998521662271,2.93092416949341,2.062761959964568,3475.106885489235,0.38316124942699264,181.83480706891066,127.97394314165268,57.15509824929852,8.303103732620626,140.24785799012997,5.325531192932923,13.27140757,13.32471741,-0.05330984000000072,-0.4000823309017607,13.27140757,13.32471741,-0.05330984000000072,13.27140757,13.32471741,-0.05330984000000072,-6.801066193,-6.821171202,0.020105009000000784,0.195460084,5.230505262e-21,321.8342837,323.15,0.11846581231541363,0.1186203696537004,-0.0001545573382867732,LH,LH,0.05330984000000072
P000060,4.547473508864641e-13,80.55284242184581,0.4737730482873016,6.512556754283024,0.5799989416770671,18.781339274259288,21.962034313134975,2.7536177158886965,1.3700990077018653,3.182253850176106,66.20044302083372,92.20149753267465,19.623570658234005,0.6601705801798565,0.49077138882557075,12.460928596365365,0.2550410430625419,10.231606069936014,1.6343976715309592,1.6538879129025048,0.4529630395828518,20.666319287091433,5.074084671778312,1845.5973766926436,0.2363969306346827,137.6751103993634,33.80259240449942,79.44832119365853,7.33042028520584,43.19512074518879,1.0626969422103563,6.732171608,7.012754917,-0.28058330899999984,-4.001042562029689,6.732171608,7.012754917,-0.28058330899999984,6.732171608,7.012754917,-0.28058330899999984,-4.802690012,-4.804611189,0.0019211769999998296,0.5704126862,3.828430963e-05,322.5462152,323.15,0.16345030891956,0.1653470780915322,-0.0018967691719722068,LH,LH,0.28058330899999984
P000061,4.547473508864641e-13,65.25758804190826,0.5279750276818749,7.638963694886028,0.6879025692965459,16.424798734887208,17.560384707350977,1.8765260335503584,3.2542792688711963,2.371709901231691,77.33032599327598,29.285446133370275,34.44374728434545,0.5983832926134888,0.23662207986196207,17.632274890040826,0.24161884839679956,11.061017510062658,0.971902820839748,2.0619136067419603,0.3743873059365599,19.482247358508836,10.281467582985758,1534.9334287192985,0.4956112055214737,64.80805874443527,34.201493433258,33.14049107829455,3.9457444678928852,49.97539730302387,0.9013531336610153,5.020508592,5.50611777,-0.4856091780000007,-8.819447717697486,5.020508592,5.50611777,-0.4856091780000007,5.020508592,5.50611777,-0.4856091780000007,-8.012187861,-8.008089994,-0.0040978669999987005,2.462376675,2.005494658,322.3116098,323.15,0.20571574818762325,0.20882893710994718,-0.0031131889223239284,LH,LH,0.4856091780000007
P000062,4.547473508864641e-13,57.650537579345965,0.5711178824373576,8.787888815215581,0.5943087624832688,35.962779971820154,17.997826020969132,2.411678435469272,2.7125505816160573,0.7217429925901688,81.58649857364418,143.19032964576658,18.297935853377354,0.9099989687045118,0.10942405664436537,15.226833201983293,0.20578865518261472,10.39759321804316,1.643983872691225,1.8175275538160005,0.5325554256801892,28.172268365149712,14.053746182499005,2086.4588548656197,0.25827177405758156,114.47192545042859,57.10436108483102,139.243942173109,3.1830666466865716,38.10897453172,0.6388490194574891,4.195354915,4.637717106,-0.44236219099999996,-9.538360811781692,4.195354915,4.637717106,-0.44236219099999996,4.195354915,4.637717106,-0.44236219099999996,-6.221460673,-6.21494598,-0.006514692999999738,0.7691921091,0.002134191113,322.3288416,323.15,0.1576867847716977,0.15930708366140767,-0.0016202988897099646,LH,LH,0.44236219099999996
P000063,4.547473508864641e-13,60.72739890476812,0.7416652448036937,5.72919889801425,0.5331718269808504,27.292563102873494,7.40129589309676,2.963422914904116,1.7370281531605385,3.7094233758994983,79.32798639456058,139.42558251813566,30.97071646587274,0.5554031507859455,0.07175225320296136,16.873376654174038,0.27621310771289986,11.993958303214914,0.9058973793470828,1.6784590926251983,0.5348642442948045,7.366326038863511,20.490756203113566,1733.7243451533518,0.43283787161999254,25.494305673571823,70.9169807810206,63.05493324954439,0.9341118156428356,62.36158664648462,1.004747258545,4.353303509,4.844726356,-0.49142284699999994,-10.14345931822119,4.353303509,4.844726356,-0.49142284699999994,4.353303509,4.844726356,-0.49142284699999994,-8.359071703,-8.359800474,0.00072877100000035,1.399727844,0.03778785366,320.7213301,323.15,0.15664572744106314,0.15698497987077825,-0.00033925242971510894,LH,LH,0.49142284699999994
P000064,0.0,64.25505461555719,0.7260517268246833,5.801422635479392,0.44392031182599617,27.135431791619297,33.3077227159345,2.2467582876081975,1.7970373266289268,0.4188223521181721,59.45909883829006,17.361776384055673,39.993769024310076,0.9215111995461875,0.6133429436358742,17.48779126620103,0.1842690589471882,9.690737936289015,1.1810007017084665,1.9809252149896108,0.37811339254203175,19.704371063192564,2.867349175618333,3536.1519782379123,0.39184239250009795,297.8887017746936,43.34829671652005,69.25088329132869,10.977850069321384,38.33950862421115,1.690372283850905,-3.058224745,-2.906265151,-0.15195959400000003,-5.2286899544493775,-3.058224745,-2.906265151,-0.15195959400000003,-3.058224745,-2.906265151,-0.15195959400000003,-13.15672178,-13.16885771,0.012135929999999462,0.6794224111,0.4248434742,322.3587539,323.15,0.07879451412160768,0.07915532615063404,-0.00036081202902636667,LH,LH,0.15195959400000003
P000065,9.094947017729282e-13,85.54943910855675,0.7287341117592014,6.133761115671772,0.6274463132005117,30.001175122183376,16.77423393299084,1.7023615829516856,2.023089963820344,0.4679442013043644,93.20504417988133,134.66537754291812,31.341891122846725,0.8213310343962184,0.50117814126796,13.843748288400544,0.18218334682256002,10.942448241785794,1.411606814294502,2.5829397185749956,0.7910072206011469,2.5741992259512396,29.638007565706975,2429.9675270082726,0.4274585610376902,38.59115972463277,444.31878945399757,70.18499067922069,1.2863216046526729,355.4411086721419,6.516292042933189,-0.4443483679,-0.4660265116,0.02167814370000004,2.167814370000004,-0.4443483679,-0.4660265116,0.02167814370000004,-0.4443483679,-0.4660265116,0.02167814370000004,-12.55280978,-12.55377717,0.0009673899999995683,0.05214557101,0.04311819556,321.3197936,323.15,0.012811596783204648,0.012891600373943823,-8.000359073917496e-05,HL,HL,0.02167814370000004
P000066,0.0,48.17982939383354,0.41831950011714536,6.047903579779003,0.6944106489256847,30.949801464739036,3.963016141400999,0.6656520525941652,2.4698263827013798,3.2578206065181554,75.71247090099969,144.0805608397024,28.64342428787024,0.7238059802392688,0.22936135100314137,9.551471509537066,0.21333106567766724,12.219185763193884,1.0972022599077476,1.8633497106495351,0.673994874881912,30.80027965086663,4.759289652954342,2814.1147660334764,0.39673559944180714,141.6547860963895,21.88863755141385,78.01115278861867,4.576920671293357,16.97352733691799,0.1286681869880195,-0.9325860285,-0.6782697322,-0.2543162963000001,-25.431629630000007,-0.9325860285,-0.6782697322,-0.2543162963000001,-0.9325860285,-0.6782697322,-0.2543162963000001,-7.40003244,-7.394066018,-0.005966422000000193,0.434445688,3.538005631e-10,321.6598514,323.15,0.08870026550790004,0.08956650585692406,-0.0008662403490240222,LH,LH,0.2543162963000001
P000067,0.0,63.2188487983759,0.691182693020161,7.4312578658899735,0.6158093283688277,16.613558383691704,26.774802349703766,1.4119641753451284,2.0093419888942776,1.5888297219467717,85.7038336747681,162.82157101731352,25.076729423846515,0.5878352125245192,0.5359800742659222,13.914894197482878,0.2752399161300709,8.97308553440936,1.605515196345581,2.489650221870356,0.6478632817543588,3.11678328480636,7.8294921842512295,2858.003115697474,0.3622575207839822,26.784760078574074,67.2844566109347,45.86118280646693,1.6122229482677644,97.19934293231175,8.590524237031524,1.734840395,1.741712971,-0.00687257600000013,-0.39458717449030983,1.734840395,1.741712971,-0.00687257600000013,1.734840395,1.741712971,-0.00687257600000013,-7.231165117,-7.232158635,0.0009935180000004706,0.0374109497,2.027322009e-07,322.5982018,323.15,0.13968257345495658,0.13974866571516775,-6.609226021117576e-05,LH,LH,0.00687257600000013
P000068,2.842170943040401e-14,76.10822606553101,0.3507230183384679,9.803371008661257,0.46882100009960176,16.064055080649958,35.46856905682454,0.3900890935727178,0.6617764503930659,0.5455050774816608,28.28281066156758,179.04036836975996,35.42622145148552,0.8244903948045645,0.4407995998596331,13.983745926829837,0.2507789129111845,10.571117336522295,1.0309602036540042,2.376207325177724,0.5090346853042067,7.92928724875811,2.4854777773213503,1356.122436028498,0.5384382748215442,28.888291692609965,9.055190558017001,29.834534118092,1.7983187649429506,13.528624765124686,4.473109365836085,-0.4270734533,-0.3267800735,-0.10029337980000003,-10.029337980000003,-0.4270734533,-0.3267800735,-0.10029337980000003,-0.4270734533,-0.3267800735,-0.10029337980000003,-13.98995515,-13.96776888,-0.02218627000000062,0.1743417672,1.280819728e-18,322.8635741,323.15,0.13758210104423235,0.138077393167125,-0.0004952921228926488,LH,LH,0.10029337980000003
P000069,0.0,61.83183507294723,0.7280948632028188,7.669613392442301,0.4674005913437548,22.861346604353834,14.338535026030177,2.337809295730694,3.553804612469282,1.2540078376870802,34.91199070645844,11.535503562030321,24.764004021888077,0.6114755344108471,0.0805187528758235,13.432132223745372,0.209339819629761,11.533594138950424,0.795758949887684,2.5347061275681813,0.7573968696142934,8.840167472277784,2.89068410740551,2461.7624477340078,0.7441141753855498,53.61582100141811,17.532066237469554,30.722901619914207,2.345260842649017,18.40528456093377,1.6219754966175621,4.326595929,4.450773044,-0.12417711500000017,-2.7900122916265278,4.326595929,4.450773044,-0.12417711500000017,4.326595929,4.450773044,-0.12417711500000017,-5.844399546,-5.846231163,0.0018316169999996745,0.3959943464,0.07801316244,321.4672298,323.15,0.1437160324467168,0.14399143824870222,-0.00027540580198542886,LH,LH,0.12417711500000017
P000070,0.0,51.027595828050565,0.6630857834913808,3.750695208487135,0.5067465904711405,29.6406914630903,22.82229920965196,1.021797108206125,2.3206801047270216,2.6982838997191623,74.27141821082355,175.6069131175107,32.288800377896685,0.5990289584459866,0.3364212513204403,11.200200538848215,0.22211971490353924,12.837357293648136,1.4368802616222227,1.941599127496356,0.5993572810497,7.0263018547157055,4.863560251884932,1711.2290745123346,0.31566939961629226,18.966046219932164,13.128173317627386,93.89789285600583,0.6398651746552336,10.629851871553063,3.2481239322695425,0.9861832634,1.084593987,-0.09841072360000014,-9.073508131112305,0.9861832634,1.084593987,-0.09841072360000014,0.9861832634,1.084593987,-0.09841072360000014,-6.62099215,-6.618699574,-0.0022925760000003237,0.2607427344,3.968255805e-11,322.4692435,323.15,0.07861226486236295,0.07934269896067724,-0.0007304340983142893,LH,LH,0.09841072360000014
P000071,2.842170943040401e-14,71.08664967003261,0.5101624509180173,5.373875367989936,0.5211235161291445,27.93799140585953,7.826409021520421,1.7764547663220531,2.510234580098523,1.8905013805884316,57.41343197167258,7.8515231374603065,29.138041630862627,0.9372556154776759,0.5429849127043245,12.495454360118451,0.25814043685463217,13.394379632938755,1.1788975547369462,2.291140722138525,0.5254347672419957,6.392619165932309,31.909392136227353,3838.97244584078,0.4540139451982533,182.26949594086793,909.8162536327824,61.53553586037959,6.524073019173452,781.5733697522409,1.2242883266422468,0.01336089534,0.2741840672,-0.26082317186,-26.082317185999997,0.01336089534,0.2741840672,-0.26082317186,0.01336089534,0.2741840672,-0.26082317186,-14.08563953,-14.09058461,0.004945080000000601,6.97528265,6.579940932,321.1973354,323.15,0.13723226819679482,0.13805911032879406,-0.0008268421319992392,LH,LH,0.26082317186
P000072,0.0,92.80650416570636,0.6342648132066995,4.222295007034567,0.6781086345612615,31.12463619144485,6.8796852163352575,1.079121089993611,1.4822446393412012,2.30913384880866,50.47489489596045,19.702370905571378,27.851180009678863,0.7942537703889242,0.6520343953353298,14.605120943622657,0.2687460514463811,8.46784367632787,1.4405993846677743,2.465718954738168,0.42843993735116104,5.9858281960583914,3.272089581551861,2148.6242311620936,0.39984700176513743,87.20910074941278,47.671931206873644,77.84136445701517,2.801931569994824,36.7595091530564,1.1493288799811299,0.8832700422,1.367155798,-0.48388575579999993,-35.393607408012464,0.8832700422,1.367155798,-0.48388575579999993,0.8832700422,1.367155798,-0.48388575579999993,-10.07433052,-10.07843453,0.0041040099999989366,1.437415308,0.1482149602,319.8715186,323.15,0.09167912963904234,0.09645320006118846,-0.004774070422146115,LH,LH,0.48388575579999993
P000073,2.2737367544323206e-13,48.45748192214314,0.5525463294057472,5.524640225413343,0.7520056958051247,14.7501760618924,7.2457842343391565,1.2717243643508516,0.8071717511578311,0.6756003618970297,48.818278271468884,103.78565887746525,28.09747912870415,0.7335032389456029,0.2338792322511003,15.568058576256377,0.2709719925741553,9.52001866572592,1.1933326561091515,2.1756393397175806,0.4003088446431723,17.930560990644803,21.775090090246874,1440.9392187892759,0.42591101561372147,39.37414652234382,47.81643966398763,34.63206050361943,2.6694017994855206,77.80209179336876,0.4041024839166836,-1.56745712,-1.103642087,-0.46381503299999993,-42.025855887824605,-1.56745712,-1.103642087,-0.46381503299999993,-1.56745712,-1.103642087,-0.46381503299999993,-9.595978329,-9.584835124,-0.011143204999999767,1.100432596,0.3928498786,322.0184693,323.15,0.0640123600494746,0.06611459479105068,-0.0021022347415760867,LH,LH,0.46381503299999993
P000074,2.842170943040401e-14,94.64678452053886,0.6180877712411441,3.444331926688583,0.7411042559189653,15.06620203202264,19.392585400685828,0.7720778495567578,1.414517210267297,0.6288588448622463,59.42155979351168,85.41854693396182,18.015359553232223,0.8023595866253819,0.41350500200503854,13.044448160730843,0.23570690220780735,9.685441958658252,0.8484694834068374,2.22927097164946,0.6244009455462844,8.175820153980236,9.287823610766633,2838.767145956309,0.6137904530917161,311.00892624537204,353.30963670166943,24.546165480634087,20.642821965637683,562.8114678681036,2.3719437359742965,5.725735123,5.760380701,-0.03464557800000012,-0.6014459772421927,5.725735123,5.760380701,-0.03464557800000012,5.725735123,5.760380701,-0.03464557800000012,-5.798062268,-5.800629656,0.002567388000000115,0.198008458,0.001792313063,321.8713402,323.15,0.05356676348530952,0.05332435361940002,0.00024240986590949587,LH,LH,0.03464557800000012
P000075,2.842170943040401e-14,78.98977824325442,0.5827103192017915,3.9808553996693683,0.5359874999788451,33.708962795557156,24.4250378695732,0.8374901203393141,1.5893520160920447,3.795286691910724,62.35945853320083,169.80567366322833,21.55227485489969,0.5915585713604812,0.6781571906065478,8.745499579379944,0.25227922697631217,11.656954057760066,1.5213325570255614,2.47480240713439,0.5076817757382232,3.7680757582232323,37.25322740016302,1865.8533886686407,0.38002298540266094,24.39875393474839,241.21922884066282,88.70243140645862,0.7238061308123117,171.74249849476035,6.482098406930752,5.204541269,5.198867659,0.0056736099999996625,0.10913164889238551,5.204541269,5.198867659,0.0056736099999996625,5.204541269,5.198867659,0.0056736099999996625,-3.923134708,-3.92726059,0.004125881999999859,0.1767500106,0.1505265585,322.1629205,323.15,0.11752041274845473,0.11812505999910156,-0.0006046472506468226,HL,HL,0.0056736099999996625
P000076,2.2737367544323206e-13,52.239475432778704,0.5774748852022272,8.213624320009874,0.7892444828147782,8.388434991158277,13.162802593836602,2.668792832401341,2.5647036961266463,2.481009823036925,55.31099323619502,27.457371062867118,25.736830881401914,0.6746462080312324,0.017489871576380035,17.302087989469563,0.24017901242251538,11.85099015159697,1.1211363088755013,2.1871335255593825,0.46217206686829354,3.445105204764771,36.600315457231524,2310.8596028529237,0.45573289261032013,13.67931437509515,145.32712112090917,18.406472578951877,1.6307349809009257,415.79280409017235,3.8207258738083585,3.933970024,3.940868207,-0.006898182999999669,-0.17504221500599068,3.933970024,3.940868207,-0.006898182999999669,3.933970024,3.940868207,-0.006898182999999669,-8.254946474,-8.255762365,0.0008158910000002351,4.958953504,5.00206892,322.5076305,323.15,0.19559593693146382,0.19577646840482849,-0.00018053147336466457,LH,LH,0.006898182999999669
P000077,2.2737367544323206e-13,84.67293145276822,0.42813658800376464,9.184956737896762,0.43794822700963887,12.802275469320211,27.150658577557163,0.28787919389038974,0.2771379207982021,2.100627333303912,87.38906960108446,111.33807243244281,24.354515576595773,0.8730899233261177,0.05587658824641219,17.353695559849974,0.2600562762884903,11.930038849215311,1.248356382847616,2.1360362861930007,0.528531050984941,5.647658224751808,16.439945993731293,1767.8208570343086,0.3997270467371901,39.39391822837593,114.67299584766,32.02754372970255,3.077102841817519,214.97365112469157,4.807418844604451,9.315938818,9.346626112,-0.03068729399999981,-0.3283248268656091,9.315938818,9.346626112,-0.03068729399999981,9.315938818,9.346626112,-0.03068729399999981,-11.63537404,-11.63669112,0.0013170799999997485,0.09628918354,0.03564251452,322.7829629,323.15,0.3263774349681557,0.32664086869242254,-0.0002634337242668483,LH,LH,0.03068729399999981
P000078,4.547473508864641e-13,54.36884692825449,0.40483441442900153,5.02802244114395,0.41177441243148777,29.037954137447436,31.949561892084255,2.004371677199546,1.9749095863924828,3.569933811884778,78.56959375078586,84.74033346041311,22.34935594395234,0.5664612609024238,0.2902271373459023,10.592753050521237,0.20807075674241624,13.834555387842013,1.5688311852547017,2.0347123929288036,0.525844375759527,11.319080609804079,3.244909486752908,3221.1661655477947,0.30298443030151473,85.01380536583703,24.371423178807518,95.83975687645182,2.9276788909933216,20.143091125592534,2.8226287092973767,5.567714664,5.677158827,-0.10944416300000004,-1.927798152827688,5.567714664,5.677158827,-0.10944416300000004,5.567714664,5.677158827,-0.10944416300000004,-3.145461718,-3.146679702,0.0012179840000001718,0.2332211099,6.01072156e-08,322.8483007,323.15,0.09301093835634383,0.09355562804540392,-0.0005446896890600877,LH,LH,0.10944416300000004
P000079,2.2737367544323206e-13,87.93849088138475,0.4663451989642917,8.195253372837044,0.6602040942474592,8.076619097669303,19.99867908946109,2.969923052003633,0.30515192666043484,1.6126144390986459,67.14380859448423,137.04883338524758,24.55162580777624,0.6097861903886101,0.48447189199672036,17.39997363469392,0.2388011730404082,8.619504098966837,1.2212587288129566,2.1814788283627324,0.6141223389524463,9.380967936503584,3.4500406395243512,3669.7179250213217,0.41728888476770465,654.832591715447,240.82792615805317,19.354982585182864,81.07756275202013,715.6299136926233,2.13183535268695,6.22494408,6.271548204,-0.046604123999999914,-0.743103975032445,6.22494408,6.271548204,-0.046604123999999914,6.22494408,6.271548204,-0.046604123999999914,-6.695310763,-6.697930568,0.0026198050000001416,0.1526046288,8.934934888e-12,322.6351153,323.15,0.2120092197929609,0.21221242375386626,-0.00020320396090536819,LH,LH,0.046604123999999914
P000080,4.547473508864641e-13,52.69946823782181,0.3982811701956671,4.991883441864342,0.7236017266068737,29.219284094669824,7.101085252869204,2.0838446106249684,0.44612845221221803,1.9092342707258836,33.69024716846915,167.00617800650403,18.958002768963347,0.8151082461130277,0.4944177737836415,15.914141581088092,0.1954244161282151,13.903759169858244,1.4539387870760538,2.312289604321288,0.6124408799002342,2.3493681721733,17.046789535023404,3756.16601906572,0.37152633142313435,22.62597268651585,164.17188203219294,78.64660354690108,0.7743506861156559,134.84673874988565,3.022551057333978,6.394214136,6.428710145,-0.03449600899999972,-0.5365930057809398,6.394214136,6.428710145,-0.03449600899999972,6.394214136,6.428710145,-0.03449600899999972,-5.804650764,-5.811723387,0.007072623,0.1157442356,0.001262735723,322.0993167,323.15,0.1229621134939618,0.12321995317297328,-0.00025783967901148175,LH,LH,0.03449600899999972
P000081,1.4210854715202004e-14,88.73956326861577,0.38395634289815295,3.803465490430762,0.7053619922014971,10.008842361488814,25.417656774937623,2.4223021992437594,1.2170556049645715,0.7779166962378672,58.785953571238714,130.62934633588785,19.19594856815483,0.8031589135955902,0.5256520404889237,17.53938060552759,0.20850050443001608,11.943195015579523,0.9804866290579822,2.424535214637377,0.40918969952345435,28.6819958902192,9.373299825954337,1796.2825193516117,0.5776706674354453,235.23498956331912,76.87498789036952,17.326208384308007,23.50271700435973,184.33697352132393,0.8861885648482801,12.30610412,12.53761303,-0.23150890999999874,-1.846515037958535,12.30610412,12.53761303,-0.23150890999999874,12.30610412,12.53761303,-0.23150890999999874,-5.180156237,-5.190743107,0.010586870000000026,0.4394660355,0.001039075141,322.7126195,323.15,0.0040684279569217306,0.00066339941197874,0.0034050285449429905,LH,LH,0.23150890999999874
P000082,0.0,88.9817890973569,0.44560412434462515,8.76781347810044,0.7451832339563351,35.31798227177564,14.379008299633712,0.7292349795008236,2.7958525607240228,1.5321964494375453,93.92907433871403,172.36550993909017,31.553436369052022,0.5823017209388626,0.25773775383355774,14.323043961528327,0.2526813532864252,8.851499586785067,1.5986612854054443,2.546819437123399,0.5687485002744572,8.899367056555949,38.6490023497819,3814.7730594077925,0.3721647130241727,789.782667240224,3429.941923734668,94.89879356047837,22.36205514694362,2330.784514703631,1.6157338166022768,3.899908084,4.046026768,-0.14611868399999972,-3.6114116979069806,3.899908084,4.046026768,-0.14611868399999972,3.899908084,4.046026768,-0.14611868399999972,-7.876360684,-7.878235741,0.0018750570000003464,0.4776197234,0.1849234001,321.9558528,323.15,0.18236345871741405,0.1824879307096421,-0.00012447199222803684,LH,LH,0.14611868399999972
P000083,9.094947017729282e-13,83.98312054670154,0.5001815586449205,9.084562805042175,0.4303063192092096,27.226979836311088,17.759887143522924,1.5640422656540187,1.9068435411473286,3.7301762838696653,29.811164362214203,115.08653326233251,20.88283010158158,0.9061932416969884,0.38490620745209686,11.79931421682246,0.2269698362656798,8.828719865062993,0.8437135411227116,2.2540559030425675,0.5603459509425694,5.780320742465075,7.717409920427932,1742.566403008347,0.6241128989296945,38.39804026871844,51.265912411708925,43.62508751702338,1.410293778434769,45.189804571718355,3.072474337461946,2.492509235,2.555799842,-0.06329060699999989,-2.476352254191895,2.492509235,2.555799842,-0.06329060699999989,2.492509235,2.555799842,-0.06329060699999989,-6.953912507,-6.959420305,0.005507798000000008,0.1924458584,4.527525646e-05,321.8218854,323.15,0.2142422264471332,0.21559963848080832,-0.0013574120336751205,LH,LH,0.06329060699999989
P000084,0.0,80.35046207083627,0.6371227260176722,6.671271227929781,0.7163526160024498,8.54098312082528,27.05155387549317,2.2599565683302494,0.4745827802021101,0.715607680808118,86.35244020520832,173.22930938062487,22.898677907477555,0.6007683391099106,0.3081444159866749,12.249621861254269,0.19166239806898006,10.05404425271857,0.9618797587134181,2.4011708637894262,0.429115254942618,3.33701759597229,2.0198491044817715,2947.741228279443,0.5831708052654853,68.29370075113346,41.33720195854444,14.645765946628696,7.995999966867342,116.1567506890477,8.10650621325576,6.162852458,6.19153936,-0.028686902000000458,-0.46332422895233694,6.162852458,6.19153936,-0.028686902000000458,6.162852458,6.19153936,-0.028686902000000458,-3.03628841,-3.038081913,0.0017935030000000296,0.1123549258,2.0537275080000002e-20,322.6443561,323.15,0.10533685732310037,0.10556743840106961,-0.00023058107796923577,LH,LH,0.028686902000000458
