case_id,pair_id,sequence,dT_high_K,dT_ratio,dp_high_MPa,dp_ratio,hold_h,gap_h,ramp_up_h,ramp_down_h,wall_reset_h,recovery_h,pre_relax_days,SHmax_MPa,stress_ratio,ecc_ratio,Ecement_GPa,nu_cement,alpha_c_e6,k_cement_WmK,cap_cement_MJm3K,rinf,tau1_h,tau2_days,shiftK_K
P000079_LH,P000079,LH,87.93849088138475,0.4663451989642917,8.195253372837044,0.6602040942474592,8.076619097669303,19.99867908946109,2.969923052003633,0.30515192666043484,1.6126144390986459,67.14380859448423,137.04883338524758,24.55162580777624,0.6097861903886101,0.48447189199672036,17.39997363469392,0.2388011730404082,8.619504098966837,1.2212587288129566,2.1814788283627324,0.6141223389524463,9.380967936503584,3.4500406395243512,3669.7179250213217
P000079_HL,P000079,HL,87.93849088138475,0.4663451989642917,8.195253372837044,0.6602040942474592,8.076619097669303,19.99867908946109,2.969923052003633,0.30515192666043484,1.6126144390986459,67.14380859448423,137.04883338524758,24.55162580777624,0.6097861903886101,0.48447189199672036,17.39997363469392,0.2388011730404082,8.619504098966837,1.2212587288129566,2.1814788283627324,0.6141223389524463,9.380967936503584,3.4500406395243512,3669.7179250213217
P000080_LH,P000080,LH,52.69946823782181,0.3982811701956671,4.991883441864342,0.7236017266068737,29.219284094669824,7.101085252869204,2.0838446106249684,0.44612845221221803,1.9092342707258836,33.69024716846915,167.00617800650403,18.958002768963347,0.8151082461130277,0.4944177737836415,15.914141581088092,0.1954244161282151,13.903759169858244,1.4539387870760538,2.312289604321288,0.6124408799002342,2.3493681721733,17.046789535023404,3756.16601906572
P000080_HL,P000080,HL,52.69946823782181,0.3982811701956671,4.991883441864342,0.7236017266068737,29.219284094669824,7.101085252869204,2.0838446106249684,0.44612845221221803,1.9092342707258836,33.69024716846915,167.00617800650403,18.958002768963347,0.8151082461130277,0.4944177737836415,15.914141581088092,0.1954244161282151,13.903759169858244,1.4539387870760538,2.312289604321288,0.6124408799002342,2.3493681721733,17.046789535023404,3756.16601906572
P000081_LH,P000081,LH,88.73956326861577,0.38395634289815295,3.803465490430762,0.7053619922014971,10.008842361488814,25.417656774937623,2.4223021992437594,1.2170556049645715,0.7779166962378672,58.785953571238714,130.62934633588785,19.19594856815483,0.8031589135955902,0.5256520404889237,17.53938060552759,0.20850050443001608,11.943195015579523,0.9804866290579822,2.424535214637377,0.40918969952345435,28.6819958902192,9.373299825954337,1796.2825193516117
P000081_HL,P000081,HL,88.73956326861577,0.38395634289815295,3.803465490430762,0.7053619922014971,10.008842361488814,25.417656774937623,2.4223021992437594,1.2170556049645715,0.7779166962378672,58.785953571238714,130.62934633588785,19.19594856815483,0.8031589135955902,0.5256520404889237,17.53938060552759,0.20850050443001608,11.943195015579523,0.9804866290579822,2.424535214637377,0.40918969952345435,28.6819958902192,9.373299825954337,1796.2825193516117
P000082_LH,P000082,LH,88.9817890973569,0.44560412434462515,8.76781347810044,0.7451832339563351,35.31798227177564,14.379008299633712,0.7292349795008236,2.7958525607240228,1.5321964494375453,93.92907433871403,172.36550993909017,31.553436369052022,0.5823017209388626,0.25773775383355774,14.323043961528327,0.2526813532864252,8.851499586785067,1.5986612854054443,2.546819437123399,0.5687485002744572,8.899367056555949,38.6490023497819,3814.7730594077925
P000082_HL,P000082,HL,88.9817890973569,0.44560412434462515,8.76781347810044,0.7451832339563351,35.31798227177564,14.379008299633712,0.7292349795008236,2.7958525607240228,1.5321964494375453,93.92907433871403,172.36550993909017,31.553436369052022,0.5823017209388626,0.25773775383355774,14.323043961528327,0.2526813532864252,8.851499586785067,1.5986612854054443,2.546819437123399,0.5687485002744572,8.899367056555949,38.6490023497819,3814.7730594077925
P000083_LH,P000083,LH,83.98312054670154,0.5001815586449205,9.084562805042175,0.4303063192092096,27.226979836311088,17.759887143522924,1.5640422656540187,1.9068435411473286,3.7301762838696653,29.811164362214203,115.08653326233251,20.88283010158158,0.9061932416969884,0.38490620745209686,11.79931421682246,0.2269698362656798,8.828719865062993,0.8437135411227116,2.2540559030425675,0.5603459509425694,5.780320742465075,7.717409920427932,1742.566403008347
P000083_HL,P000083,HL,83.98312054670154,0.5001815586449205,9.084562805042175,0.4303063192092096,27.226979836311088,17.759887143522924,1.5640422656540187,1.9068435411473286,3.7301762838696653,29.811164362214203,115.08653326233251,20.88283010158158,0.9061932416969884,0.38490620745209686,11.79931421682246,0.2269698362656798,8.828719865062993,0.8437135411227116,2.2540559030425675,0.5603459509425694,5.780320742465075,7.717409920427932,1742.566403008347
