geo_id,sim_id,KH,Kh,E_Sv,nu,c_Sv,phi,pw_Sv,dilationRatio,status,is_collapsed,max_eq_plastic_strain,rp_max_rw,rp_severe_rw,theta_breakout,theta_breakout_severe,plastic_area_fraction,sigma_theta_max,ur_max_abs_rw,ur_convergence_rw,ur_expansion_rw,Regime,Sv_MPa,Hardening_over_Sv
dataset_batch_4_geo_017,dataset_batch_4_geo_017_pw_04,0.697134757,0.5878641,699.9154232,0.19537897,0.023302023,20.95938081,0.7,0.61329313,SUCCESS,0,3.37E-19,1,1,0,0,0,47580191.72,0.000304731,0.000114176,0.000304731,1,60,16.66666667
dataset_batch_4_geo_017,dataset_batch_4_geo_017_pw_05,0.697134757,0.5878641,699.9154232,0.19537897,0.023302023,20.95938081,0.8,0.61329313,SUCCESS,0,1.14E-05,1.040518522,1,9,0,0.00594884,41823041.17,0.000475479,7.37E-06,0.000475479,1,60,16.66666667
dataset_batch_4_geo_018,dataset_batch_4_geo_018_pw_01,1.064374615,0.677711468,710.0292937,0.182160642,0.016884012,26.05710877,0.4,0.293857694,SUCCESS,0,0.000531328,1.082659483,1.040518522,27.00000191,20.25,0.018441404,114948639.4,0.00151882,0.00151882,8.91E-05,2,60,16.66666667
dataset_batch_4_geo_018,dataset_batch_4_geo_018_pw_02,1.064374615,0.677711468,710.0292937,0.182160642,0.016884012,26.05710877,0.5,0.293857694,SUCCESS,0,3.81E-19,1,1,0,0,0,117293394.6,0.001347,0.001347,0.000193956,1,60,16.66666667
dataset_batch_4_geo_018,dataset_batch_4_geo_018_pw_03,1.064374615,0.677711468,710.0292937,0.182160642,0.016884012,26.05710877,0.6,0.293857694,SUCCESS,0,5.41E-19,1,1,0,0,0,111536003.9,0.001180626,0.001180626,0.000315663,1,60,16.66666667
dataset_batch_4_geo_018,dataset_batch_4_geo_018_pw_04,1.064374615,0.677711468,710.0292937,0.182160642,0.016884012,26.05710877,0.7,0.293857694,SUCCESS,0,4.80E-19,1,1,0,0,0,105778613.1,0.001014251,0.001014251,0.000455624,1,60,16.66666667
dataset_batch_4_geo_018,dataset_batch_4_geo_018_pw_05,1.064374615,0.677711468,710.0292937,0.182160642,0.016884012,26.05710877,0.8,0.293857694,SUCCESS,0,3.93E-19,1,1,0,0,0,100021222.4,0.000847877,0.000847877,0.000611481,1,60,16.66666667
dataset_batch_4_geo_019,dataset_batch_4_geo_019_pw_01,1.069696389,0.406681912,408.4399672,0.257821738,0.122099813,17.17701664,0.4,0.142284301,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_019,dataset_batch_4_geo_019_pw_02,1.069696389,0.406681912,408.4399672,0.257821738,0.122099813,17.17701664,0.5,0.142284301,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_019,dataset_batch_4_geo_019_pw_03,1.069696389,0.406681912,408.4399672,0.257821738,0.122099813,17.17701664,0.6,0.142284301,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_019,dataset_batch_4_geo_019_pw_04,1.069696389,0.406681912,408.4399672,0.257821738,0.122099813,17.17701664,0.7,0.142284301,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_019,dataset_batch_4_geo_019_pw_05,1.069696389,0.406681912,408.4399672,0.257821738,0.122099813,17.17701664,0.8,0.142284301,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_020,dataset_batch_4_geo_020_pw_01,1.019936718,0.713623568,560.4043635,0.249485204,0.053349301,29.36974632,0.4,0.942144952,SUCCESS,0,7.37E-19,1,1,0,0,0,113471125.1,0.001722134,0.001722134,0,1,60,16.66666667
dataset_batch_4_geo_020,dataset_batch_4_geo_020_pw_02,1.019936718,0.713623568,560.4043635,0.249485204,0.053349301,29.36974632,0.5,0.942144952,SUCCESS,0,6.80E-19,1,1,0,0,0,107714546,0.001499355,0.001499355,3.49E-05,1,60,16.66666667
dataset_batch_4_geo_020,dataset_batch_4_geo_020_pw_03,1.019936718,0.713623568,560.4043635,0.249485204,0.053349301,29.36974632,0.6,0.942144952,SUCCESS,0,5.52E-19,1,1,0,0,0,101957966.8,0.001276576,0.001276576,0.000184702,1,60,16.66666667
dataset_batch_4_geo_020,dataset_batch_4_geo_020_pw_04,1.019936718,0.713623568,560.4043635,0.249485204,0.053349301,29.36974632,0.7,0.942144952,SUCCESS,0,5.36E-19,1,1,0,0,0,96201387.7,0.001053797,0.001053797,0.000346679,1,60,16.66666667
dataset_batch_4_geo_020,dataset_batch_4_geo_020_pw_05,1.019936718,0.713623568,560.4043635,0.249485204,0.053349301,29.36974632,0.8,0.942144952,SUCCESS,0,6.06E-19,1,1,0,0,0,90444808.57,0.000831019,0.000831019,0.000539008,1,60,16.66666667
dataset_batch_4_geo_021,dataset_batch_4_geo_021_pw_01,1.06754098,0.732462822,585.4164637,0.28957647,0.11439544,17.19508537,0.4,0.696903588,SUCCESS,0,0.001911284,1.219479561,1.172071099,40.5,36.00000381,0.04759072,105611263.1,0.00182348,0.00182348,0,2,60,16.66666667
dataset_batch_4_geo_021,dataset_batch_4_geo_021_pw_02,1.06754098,0.732462822,585.4164637,0.28957647,0.11439544,17.19508537,0.5,0.696903588,SUCCESS,0,0.000818476,1.082659483,1.082659483,27.00000191,22.50000191,0.02082094,105996009.3,0.001567909,0.001567909,9.47E-06,2,60,16.66666667
dataset_batch_4_geo_021,dataset_batch_4_geo_021_pw_03,1.06754098,0.732462822,585.4164637,0.28957647,0.11439544,17.19508537,0.6,0.696903588,SUCCESS,0,4.54E-06,1.040518522,1,4.500001431,0,0.00297442,109058165.4,0.001338476,0.001338476,0.00014778,1,60,16.66666667
dataset_batch_4_geo_021,dataset_batch_4_geo_021_pw_04,1.06754098,0.732462822,585.4164637,0.28957647,0.11439544,17.19508537,0.7,0.696903588,SUCCESS,0,5.74E-19,1,1,0,0,0,103353215.5,0.001118383,0.001118383,0.000299358,1,60,16.66666667
dataset_batch_4_geo_021,dataset_batch_4_geo_021_pw_05,1.06754098,0.732462822,585.4164637,0.28957647,0.11439544,17.19508537,0.8,0.696903588,SUCCESS,0,5.85E-19,1,1,0,0,0,97597366.27,0.000898299,0.000898299,0.000476398,1,60,16.66666667
dataset_batch_4_geo_022,dataset_batch_4_geo_022_pw_01,1.042364221,0.737426986,301.4282146,0.201170986,0.023517705,20.32041062,0.4,0.73951588,SUCCESS,0,0.004587986,1.219479561,1.219479561,47.25000381,42.75,0.0594884,100188369.8,0.003392847,0.003392847,0,2,60,16.66666667
dataset_batch_4_geo_022,dataset_batch_4_geo_022_pw_02,1.042364221,0.737426986,301.4282146,0.201170986,0.023517705,20.32041062,0.5,0.73951588,SUCCESS,0,0.001837082,1.126487851,1.082659483,31.49999809,27.00000191,0.027959548,101213059.2,0.002906259,0.002906259,9.72E-05,2,60,16.66666667
dataset_batch_4_geo_022,dataset_batch_4_geo_022_pw_03,1.042364221,0.737426986,301.4282146,0.201170986,0.023517705,20.32041062,0.6,0.73951588,SUCCESS,0,6.94E-05,1.040518522,1,9.000002861,0,0.00594884,104032633.7,0.002485709,0.002485709,0.000342707,1,60,16.66666667
dataset_batch_4_geo_022,dataset_batch_4_geo_022_pw_04,1.042364221,0.737426986,301.4282146,0.201170986,0.023517705,20.32041062,0.7,0.73951588,SUCCESS,0,1.13E-18,1,1,0,0,0,98765029.01,0.002087326,0.002087326,0.000634513,1,60,16.66666667
dataset_batch_4_geo_022,dataset_batch_4_geo_022_pw_05,1.042364221,0.737426986,301.4282146,0.201170986,0.023517705,20.32041062,0.8,0.73951588,SUCCESS,0,9.66E-19,1,1,0,0,0,93007830.39,0.00168913,0.00168913,0.000981229,1,60,16.66666667
dataset_batch_4_geo_023,dataset_batch_4_geo_023_pw_01,0.72986642,0.711093667,598.5424396,0.198411462,0.037606243,16.73649628,0.4,0.325707577,SUCCESS,0,4.55E-05,1.040518522,1,51.74999619,0,0.027959548,63034247.42,0.000683518,0.000683518,0,1,60,16.66666667
dataset_batch_4_geo_023,dataset_batch_4_geo_023_pw_02,0.72986642,0.711093667,598.5424396,0.198411462,0.037606243,16.73649628,0.5,0.325707577,SUCCESS,0,3.51E-19,1,1,0,0,0,58042489.52,0.000482505,0.000482505,0,1,60,16.66666667
dataset_batch_4_geo_023,dataset_batch_4_geo_023_pw_03,0.72986642,0.711093667,598.5424396,0.198411462,0.037606243,16.73649628,0.6,0.325707577,SUCCESS,0,3.61E-19,1,1,0,0,0,52285261.52,0.000282431,0.000282431,0,1,60,16.66666667
dataset_batch_4_geo_023,dataset_batch_4_geo_023_pw_04,0.72986642,0.711093667,598.5424396,0.198411462,0.037606243,16.73649628,0.7,0.325707577,SUCCESS,0,3.63E-19,1,1,0,0,0,46528033.51,8.24E-05,8.24E-05,7.19E-06,1,60,16.66666667
dataset_batch_4_geo_023,dataset_batch_4_geo_023_pw_05,0.72986642,0.711093667,598.5424396,0.198411462,0.037606243,16.73649628,0.8,0.325707577,SUCCESS,0,3.28E-19,1,1,0,0,0,43395997.65,0.000200481,7.23E-05,0.000200481,1,60,16.66666667
dataset_batch_4_geo_024,dataset_batch_4_geo_024_pw_01,1.109102945,0.473141058,981.5536946,0.284155065,0.148271766,17.47220811,0.4,0.132930268,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_024,dataset_batch_4_geo_024_pw_02,1.109102945,0.473141058,981.5536946,0.284155065,0.148271766,17.47220811,0.5,0.132930268,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_024,dataset_batch_4_geo_024_pw_03,1.109102945,0.473141058,981.5536946,0.284155065,0.148271766,17.47220811,0.6,0.132930268,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_024,dataset_batch_4_geo_024_pw_04,1.109102945,0.473141058,981.5536946,0.284155065,0.148271766,17.47220811,0.7,0.132930268,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_024,dataset_batch_4_geo_024_pw_05,1.109102945,0.473141058,981.5536946,0.284155065,0.148271766,17.47220811,0.8,0.132930268,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_025,dataset_batch_4_geo_025_pw_01,1.058286605,0.773225439,502.7195376,0.15057774,0.115934099,17.47376833,0.4,0.094340554,SUCCESS,0,0.001604508,1.172071099,1.172071099,40.5,36.00000381,0.04759072,102778693.4,0.002013586,0.002013586,0,2,60,16.66666667
dataset_batch_4_geo_025,dataset_batch_4_geo_025_pw_02,1.058286605,0.773225439,502.7195376,0.15057774,0.115934099,17.47376833,0.5,0.094340554,SUCCESS,0,0.000610678,1.082659483,1.082659483,27.00000191,20.25,0.020226056,103619879.3,0.001740172,0.001740172,1.59E-05,2,60,16.66666667
dataset_batch_4_geo_025,dataset_batch_4_geo_025_pw_03,1.058286605,0.773225439,502.7195376,0.15057774,0.115934099,17.47376833,0.6,0.094340554,SUCCESS,0,8.05E-19,1,1,0,0,0,105319103.4,0.001502804,0.001502804,0.000159294,1,60,16.66666667
dataset_batch_4_geo_025,dataset_batch_4_geo_025_pw_04,1.058286605,0.773225439,502.7195376,0.15057774,0.115934099,17.47376833,0.7,0.094340554,SUCCESS,0,6.79E-19,1,1,0,0,0,99561439.69,0.001274091,0.001274091,0.000323603,1,60,16.66666667
dataset_batch_4_geo_025,dataset_batch_4_geo_025_pw_05,1.058286605,0.773225439,502.7195376,0.15057774,0.115934099,17.47376833,0.8,0.094340554,SUCCESS,0,7.04E-19,1,1,0,0,0,93803775.94,0.001045378,0.001045378,0.000520697,1,60,16.66666667
dataset_batch_4_geo_026,dataset_batch_4_geo_026_pw_01,1.025973904,0.786410676,498.1246906,0.178817985,0.063318571,29.28058388,0.4,0.337045379,SUCCESS,0,6.32E-19,1,1,0,0,0,110570584.4,0.001843415,0.001843415,0,1,60,16.66666667
dataset_batch_4_geo_026,dataset_batch_4_geo_026_pw_02,1.025973904,0.786410676,498.1246906,0.178817985,0.063318571,29.28058388,0.5,0.337045379,SUCCESS,0,6.21E-19,1,1,0,0,0,104813162.2,0.001606934,0.001606934,0,1,60,16.66666667
dataset_batch_4_geo_026,dataset_batch_4_geo_026_pw_03,1.025973904,0.786410676,498.1246906,0.178817985,0.063318571,29.28058388,0.6,0.337045379,SUCCESS,0,8.22E-19,1,1,0,0,0,99055739.99,0.001370452,0.001370452,5.20E-05,1,60,16.66666667
dataset_batch_4_geo_026,dataset_batch_4_geo_026_pw_04,1.025973904,0.786410676,498.1246906,0.178817985,0.063318571,29.28058388,0.7,0.337045379,SUCCESS,0,7.81E-19,1,1,0,0,0,93298317.81,0.001133971,0.001133971,0.000212436,1,60,16.66666667
dataset_batch_4_geo_026,dataset_batch_4_geo_026_pw_05,1.025973904,0.786410676,498.1246906,0.178817985,0.063318571,29.28058388,0.8,0.337045379,SUCCESS,0,6.00E-19,1,1,0,0,0,87540895.62,0.00089749,0.00089749,0.000404136,1,60,16.66666667
dataset_batch_4_geo_027,dataset_batch_4_geo_027_pw_01,1.081946603,0.549548259,998.0946081,0.237534961,0.140507251,17.72132458,0.4,0.85033244,SUCCESS,0,0.001471687,1.172071099,1.172071099,90,29.25000381,0.04164188,114410426.9,0.001215893,0.001215893,0.000254647,2,60,16.66666667
dataset_batch_4_geo_027,dataset_batch_4_geo_027_pw_02,1.081946603,0.549548259,998.0946081,0.237534961,0.140507251,17.72132458,0.5,0.85033244,SUCCESS,0,0.000685327,1.126487851,1.082659483,90,20.25,0.024390244,115707715.6,0.001073283,0.001073283,0.000331921,2,60,16.66666667
dataset_batch_4_geo_027,dataset_batch_4_geo_027_pw_03,1.081946603,0.549548259,998.0946081,0.237534961,0.140507251,17.72132458,0.6,0.85033244,SUCCESS,0,0.00032329,1.082659483,1.040518522,90,13.50000477,0.021415824,114072163.6,0.000945796,0.000945796,0.000428819,2,60,16.66666667
dataset_batch_4_geo_027,dataset_batch_4_geo_027_pw_04,1.081946603,0.549548259,998.0946081,0.237534961,0.140507251,17.72132458,0.7,0.85033244,SUCCESS,0,0.000277094,1.126487851,1.040518522,90,90,0.026174896,109112888.9,0.000824533,0.000824533,0.000541952,2,60,16.66666667
dataset_batch_4_geo_027,dataset_batch_4_geo_027_pw_05,1.081946603,0.549548259,998.0946081,0.237534961,0.140507251,17.72132458,0.8,0.85033244,SUCCESS,0,0.000436496,1.219479561,1.126487851,90,90,0.03569304,103949872.2,0.000702293,0.000702293,0.000666311,2,60,16.66666667
dataset_batch_4_geo_028,dataset_batch_4_geo_028_pw_01,0.992177268,0.426639554,148.8820882,0.327490108,0.083317163,29.19368898,0.4,0.923801253,SUCCESS,0,0.000616325,1.082659483,1.040518522,13.5,8.999999046,0.010707912,124236498.2,0.007027706,0.007027706,0.001954046,2,60,16.66666667
dataset_batch_4_geo_028,dataset_batch_4_geo_028_pw_02,0.992177268,0.426639554,148.8820882,0.327490108,0.083317163,29.19368898,0.5,0.923801253,SUCCESS,0,0.001357719,1.126487851,1.082659483,13.5,11.25,0.013087448,118487093.3,0.006165838,0.006165838,0.002646449,2,60,16.66666667
dataset_batch_4_geo_028,dataset_batch_4_geo_028_pw_03,0.992177268,0.426639554,148.8820882,0.327490108,0.083317163,29.19368898,0.6,0.923801253,SUCCESS,0,0.002502945,1.219479561,1.172071099,18,13.5,0.02082094,112753984.7,0.005325637,0.005325637,0.003424578,2,60,16.66666667
dataset_batch_4_geo_028,dataset_batch_4_geo_028_pw_04,0.992177268,0.426639554,148.8820882,0.327490108,0.083317163,29.19368898,0.7,0.923801253,SUCCESS,0,0.003938193,1.268786311,1.268786311,20.24999809,15.75,0.029149316,107052224,0.004490215,0.004490215,0.004287643,2,60,16.66666667
dataset_batch_4_geo_028,dataset_batch_4_geo_028_pw_05,0.992177268,0.426639554,148.8820882,0.327490108,0.083317163,29.19368898,0.8,0.923801253,SUCCESS,0,0.00564812,1.373401761,1.320067286,22.5,18,0.037477692,101403027.8,0.005244156,0.00371571,0.005244156,3,60,16.66666667
dataset_batch_4_geo_029,dataset_batch_4_geo_029_pw_01,1.115117688,0.636147814,278.2831212,0.244641908,0.016646995,20.97039139,0.4,0.052097826,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_029,dataset_batch_4_geo_029_pw_02,1.115117688,0.636147814,278.2831212,0.244641908,0.016646995,20.97039139,0.5,0.052097826,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_4_geo_029,dataset_batch_4_geo_029_pw_03,1.115117688,0.636147814,278.2831212,0.244641908,0.016646995,20.97039139,0.6,0.052097826,SUCCESS,0,0.001385024,1.082659483,1.082659483,90,90,0.024390244,113162608.1,0.00341034,0.00341034,0.001078887,2,60,16.66666667
dataset_batch_4_geo_029,dataset_batch_4_geo_029_pw_04,1.115117688,0.636147814,278.2831212,0.244641908,0.016646995,20.97039139,0.7,0.052097826,SUCCESS,0,0.000639355,1.082659483,1.040518522,90,90,0.022010708,110529810.3,0.002951128,0.002951128,0.001438323,2,60,16.66666667
dataset_batch_4_geo_029,dataset_batch_4_geo_029_pw_05,1.115117688,0.636147814,278.2831212,0.244641908,0.016646995,20.97039139,0.8,0.052097826,SUCCESS,0,0.001698849,1.219479561,1.172071099,90,90,0.03569304,105154725.6,0.002528657,0.002528657,0.001874347,2,60,16.66666667
dataset_batch_4_geo_030,dataset_batch_4_geo_030_pw_01,1.123611335,0.521630458,598.6479073,0.17954446,0.080221639,22.58695967,0.4,0.305452703,SUCCESS,0,0.001737151,1.172071099,1.126487851,90,90,0.046995836,123588700.3,0.002221847,0.002221847,0.000628541,2,60,16.66666667
dataset_batch_4_geo_030,dataset_batch_4_geo_030_pw_02,1.123611335,0.521630458,598.6479073,0.17954446,0.080221639,22.58695967,0.5,0.305452703,SUCCESS,0,0.000748354,1.126487851,1.082659483,90,90,0.030933968,124672524.5,0.001998842,0.001998842,0.000764899,2,60,16.66666667
dataset_batch_4_geo_030,dataset_batch_4_geo_030_pw_03,1.123611335,0.521630458,598.6479073,0.17954446,0.080221639,22.58695967,0.6,0.305452703,SUCCESS,0,0.000484029,1.172071099,1.082659483,90,90,0.032123736,121791633.9,0.001801562,0.001801562,0.00093791,2,60,16.66666667
dataset_batch_4_geo_030,dataset_batch_4_geo_030_pw_04,1.123611335,0.521630458,598.6479073,0.17954446,0.080221639,22.58695967,0.7,0.305452703,SUCCESS,0,0.000820502,1.268786311,1.172071099,90,90,0.039262344,116729581.4,0.001601254,0.001601254,0.001133831,2,60,16.66666667
dataset_batch_4_geo_030,dataset_batch_4_geo_030_pw_05,1.123611335,0.521630458,598.6479073,0.17954446,0.080221639,22.58695967,0.8,0.305452703,SUCCESS,0,0.001308912,1.320067286,1.268786311,90,90,0.046995836,111657892.5,0.001398149,0.001398149,0.001343327,2,60,16.66666667
dataset_batch_4_geo_031,dataset_batch_4_geo_031_pw_01,1.024600388,0.702860788,432.3492439,0.232348468,0.101052209,17.0346543,0.4,0.60166904,SUCCESS,0,0.002462007,1.219479561,1.172071099,40.5,36.00000381,0.048185604,100161286.3,0.002331272,0.002331272,0,2,60,16.66666667
dataset_batch_4_geo_031,dataset_batch_4_geo_031_pw_02,1.024600388,0.702860788,432.3492439,0.232348468,0.101052209,17.0346543,0.5,0.60166904,SUCCESS,0,0.000985244,1.082659483,1.082659483,27.00000191,22.50000191,0.02082094,100966414.6,0.001994702,0.001994702,0.00012177,2,60,16.66666667
dataset_batch_4_geo_031,dataset_batch_4_geo_031_pw_03,1.024600388,0.702860788,432.3492439,0.232348468,0.101052209,17.0346543,0.6,0.60166904,SUCCESS,0,7.11E-19,1,1,0,0,0,103342479.4,0.001698645,0.001698645,0.000300916,1,60,16.66666667
dataset_batch_4_geo_031,dataset_batch_4_geo_031_pw_04,1.024600388,0.702860788,432.3492439,0.232348468,0.101052209,17.0346543,0.7,0.60166904,SUCCESS,0,9.25E-19,1,1,0,0,0,97585654.97,0.001413834,0.001413834,0.000517585,1,60,16.66666667
dataset_batch_4_geo_031,dataset_batch_4_geo_031_pw_05,1.024600388,0.702860788,432.3492439,0.232348468,0.101052209,17.0346543,0.8,0.60166904,SUCCESS,0,7.47E-19,1,1,0,0,0,91828830.53,0.001129024,0.001129024,0.000769785,1,60,16.66666667
dataset_batch_4_geo_032,dataset_batch_4_geo_032_pw_01,1.136579705,0.705523471,180.2230014,0.235754048,0.094701865,20.04787941,0.4,0.682159337,SUCCESS,0,0.006843242,1.172071099,1.172071099,38.25000381,36.00000381,0.044021416,116209202.5,0.006746212,0.006746212,0.000296298,2,60,16.66666667
dataset_batch_4_geo_032,dataset_batch_4_geo_032_pw_02,1.136579705,0.705523471,180.2230014,0.235754048,0.094701865,20.04787941,0.5,0.682159337,SUCCESS,0,0.003077314,1.126487851,1.082659483,27.00000191,24.75000191,0.022605592,117507706.9,0.00595338,0.00595338,0.000681453,2,60,16.66666667
dataset_batch_4_geo_032,dataset_batch_4_geo_032_pw_03,1.136579705,0.705523471,180.2230014,0.235754048,0.094701865,20.04787941,0.6,0.682159337,SUCCESS,0,0.000422133,1.040518522,1.040518522,13.50000477,9.000002861,0.007733492,120360703.2,0.005234943,0.005234943,0.001115354,2,60,16.66666667
dataset_batch_4_geo_032,dataset_batch_4_geo_032_pw_04,1.136579705,0.705523471,180.2230014,0.235754048,0.094701865,20.04787941,0.7,0.682159337,SUCCESS,0,2.17E-18,1,1,0,0,0,116670485.8,0.004548173,0.004548173,0.001642161,1,60,16.66666667
dataset_batch_4_geo_032,dataset_batch_4_geo_032_pw_05,1.136579705,0.705523471,180.2230014,0.235754048,0.094701865,20.04787941,0.8,0.682159337,SUCCESS,0,2.61E-18,1,1,0,0,0,110913707.5,0.003863037,0.003863037,0.002236233,1,60,16.66666667
dataset_batch_4_geo_033,dataset_batch_4_geo_033_pw_01,1.093668879,0.655948008,105.8012969,0.16838418,0.089099731,21.49887944,0.4,0.551785839,SUCCESS,0,0.007605793,1.126487851,1.126487851,33.75,31.49999809,0.030933968,115132041.4,0.010976349,0.010976349,0.001265746,2,60,16.66666667
dataset_batch_4_geo_033,dataset_batch_4_geo_033_pw_02,1.093668879,0.655948008,105.8012969,0.16838418,0.089099731,21.49887944,0.5,0.551785839,SUCCESS,0,0.002371919,1.082659483,1.040518522,20.25,18,0.014277216,116731556.2,0.009765568,0.009765568,0.001928342,2,60,16.66666667
dataset_batch_4_geo_033,dataset_batch_4_geo_033_pw_03,1.093668879,0.655948008,105.8012969,0.16838418,0.089099731,21.49887944,0.6,0.551785839,SUCCESS,0,2.80E-18,1,1,0,0,0,117745186.7,0.008644473,0.008644473,0.002763432,1,60,16.66666667
dataset_batch_4_geo_033,dataset_batch_4_geo_033_pw_04,1.093668879,0.655948008,105.8012969,0.16838418,0.089099731,21.49887944,0.7,0.551785839,SUCCESS,0,2.87E-18,1,1,0,0,0,111987670.5,0.007540934,0.007540934,0.00372911,1,60,16.66666667
dataset_batch_4_geo_033,dataset_batch_4_geo_033_pw_05,1.093668879,0.655948008,105.8012969,0.16838418,0.089099731,21.49887944,0.8,0.551785839,SUCCESS,0,0.000223048,1.040518522,1.040518522,9,4.499999523,0.00594884,106230359.7,0.006442046,0.006442046,0.004787646,2,60,16.66666667
dataset_batch_4_geo_034,dataset_batch_4_geo_034_pw_01,0.860496203,0.734764667,268.12861,0.203704907,0.025952569,20.37922006,0.4,0.181183766,SUCCESS,0,0.000572977,1.040518522,1.040518522,31.49999809,24.75000191,0.01784652,81024304.82,0.002405936,0.002405936,0,2,60,16.66666667
dataset_batch_4_geo_034,dataset_batch_4_geo_034_pw_02,0.860496203,0.734764667,268.12861,0.203704907,0.025952569,20.37922006,0.5,0.181183766,SUCCESS,0,9.63E-19,1,1,0,0,0,79192632.14,0.001950625,0.001950625,0,1,60,16.66666667
dataset_batch_4_geo_034,dataset_batch_4_geo_034_pw_03,0.860496203,0.734764667,268.12861,0.203704907,0.025952569,20.37922006,0.6,0.181183766,SUCCESS,0,9.47E-19,1,1,0,0,0,73435461,0.001502032,0.001502032,0,1,60,16.66666667
dataset_batch_4_geo_034,dataset_batch_4_geo_034_pw_04,0.860496203,0.734764667,268.12861,0.203704907,0.025952569,20.37922006,0.7,0.181183766,SUCCESS,0,8.31E-19,1,1,0,0,0,67678289.86,0.001053439,0.001053439,0.000225661,1,60,16.66666667
dataset_batch_4_geo_034,dataset_batch_4_geo_034_pw_05,0.860496203,0.734764667,268.12861,0.203704907,0.025952569,20.37922006,0.8,0.181183766,SUCCESS,0,9.00E-19,1,1,0,0,0,61921118.72,0.000626106,0.000604847,0.000626106,1,60,16.66666667
dataset_batch_4_geo_035,dataset_batch_4_geo_035_pw_01,1.098724906,0.766237096,627.3312793,0.287126723,0.025856269,24.94888125,0.4,0.381670116,SUCCESS,0,0.000712972,1.082659483,1.082659483,31.49999809,27.00000191,0.02379536,115297129.9,0.001730855,0.001730855,0,2,60,16.66666667
dataset_batch_4_geo_035,dataset_batch_4_geo_035_pw_02,1.098724906,0.766237096,627.3312793,0.287126723,0.025856269,24.94888125,0.5,0.381670116,SUCCESS,0,5.98E-19,1,1,0,0,0,118390874.7,0.001516695,0.001516695,0,1,60,16.66666667
dataset_batch_4_geo_035,dataset_batch_4_geo_035_pw_03,1.098724906,0.766237096,627.3312793,0.287126723,0.025856269,24.94888125,0.6,0.381670116,SUCCESS,0,5.19E-19,1,1,0,0,0,112634973,0.001311705,0.001311705,9.08E-05,1,60,16.66666667
dataset_batch_4_geo_035,dataset_batch_4_geo_035_pw_04,1.098724906,0.766237096,627.3312793,0.287126723,0.025856269,24.94888125,0.7,0.381670116,SUCCESS,0,5.21E-19,1,1,0,0,0,106879071.2,0.001106715,0.001106715,0.000229069,1,60,16.66666667
dataset_batch_4_geo_035,dataset_batch_4_geo_035_pw_05,1.098724906,0.766237096,627.3312793,0.287126723,0.025856269,24.94888125,0.8,0.381670116,SUCCESS,0,7.51E-19,1,1,0,0,0,101123169.5,0.000901724,0.000901724,0.000385515,1,60,16.66666667
dataset_batch_4_geo_036,dataset_batch_4_geo_036_pw_01,1.151463386,0.484836665,195.4419072,0.197936737,0.017734137,24.9782555,0.4,0.311843355,SUCCESS,0,0.006883312,1.268786311,1.219479442,90,90,0.069601428,126815796.2,0.007267674,0.007267674,0.002349431,2,60,16.66666667
dataset_batch_4_geo_036,dataset_batch_4_geo_036_pw_02,1.151463386,0.484836665,195.4419072,0.197936737,0.017734137,24.9782555,0.5,0.311843355,SUCCESS,0,0.003516614,1.268786311,1.219479561,90,90,0.055324212,128399699.9,0.006550001,0.006550001,0.002770972,2,60,16.66666667
dataset_batch_4_geo_036,dataset_batch_4_geo_036_pw_03,1.151463386,0.484836665,195.4419072,0.197936737,0.017734137,24.9782555,0.6,0.311843355,SUCCESS,0,0.003549547,1.320067286,1.320067286,90,90,0.058298632,123818693.3,0.005914916,0.005914916,0.003353285,2,60,16.66666667
dataset_batch_4_geo_036,dataset_batch_4_geo_036_pw_04,1.151463386,0.484836665,195.4419072,0.197936737,0.017734137,24.9782555,0.7,0.311843355,SUCCESS,0,0.005215941,1.428871632,1.373401761,90,90,0.066627008,119084752.1,0.005231749,0.005231749,0.004004935,2,60,16.66666667
dataset_batch_4_geo_036,dataset_batch_4_geo_036_pw_05,1.151463386,0.484836665,195.4419072,0.197936737,0.017734137,24.9782555,0.8,0.311843355,SUCCESS,0,0.00686772,1.546563625,1.546563506,90,90,0.074955384,114512809,0.004704284,0.004671539,0.004704284,3,60,16.66666667
dataset_batch_4_geo_037,dataset_batch_4_geo_037_pw_01,1.12595946,0.407119154,788.7799564,0.349154575,0.13428257,23.8811323,0.4,0.028110507,FAILED,1,,,,,,,,,,,0,60,16.66666667
