DeltaT,t_cement,E_cement,alpha_cement,E_rock,alpha_rock,E_steel,alpha_steel,a0_interface,k_contact,r_inner,t_steel,k_cement,y_cc_max_jump_mm,y_cr_max_jump_mm,y_all_max_jump_mm
-58.02466266,0.019508443,7304594041,9.57E-06,11475617933,9.00E-06,1.94318E+11,1.19E-05,2.71E-05,3.895405495,0.151259124,0.017369361,1.003404099,0.158167833,0.223673993,0.223673993
-63.61339478,0.05936066,9734199784,7.44E-06,48590933429,1.05E-05,2.01309E+11,1.05E-05,5.31E-05,0.21208156,0.157488116,0.01636912,1.930501532,0.206618272,0.203526503,0.206618272
-40.09155842,0.033891656,8524517506,1.42E-05,17211725412,7.49E-06,1.96503E+11,1.34E-05,1.67E-06,2.664893011,0.112586462,0.020754407,0.567247168,0.164320621,0.238019237,0.238019237
-30.50155561,0.046353446,21470511284,9.47E-06,8860833083,5.70E-06,2.07598E+11,1.24E-05,7.10E-06,0.939194686,0.143119405,0.024899677,1.166861972,0.205520161,0.217272348,0.217272348
-65.79317659,0.02158755,3832928585,1.22E-05,27582468702,1.23E-05,1.92715E+11,1.17E-05,2.24E-05,0.601837051,0.186501284,0.012224445,0.928444863,0.175708436,0.334826036,0.334826036
-74.91817739,0.041510009,5976437541,1.15E-05,23040661381,9.08E-06,2.06942E+11,1.28E-05,5.20E-06,4.140808854,0.130589521,0.014435514,1.316004392,0.176480428,0.251103219,0.251103219
-21.40387759,0.015337777,11595625015,1.08E-05,5428888563,6.65E-06,1.92137E+11,1.12E-05,1.65E-05,0.136348501,0.198969873,0.022846701,0.825125096,0.198625311,0.28987607,0.28987607
-49.18907775,0.053110781,4490881821,1.35E-05,10641532470,4.86E-06,2.03214E+11,1.01E-05,6.92E-05,0.339749915,0.169932505,0.018905157,1.607862739,0.170396438,0.340478203,0.340478203
-54.48826658,0.029047941,14805401173,8.79E-06,41011427228,1.09E-05,1.98332E+11,1.39E-05,2.20E-06,1.661591769,0.100032377,0.018377654,0.682760627,0.170255723,0.142618677,0.170255723
-54.27998165,0.044523958,6079602972,1.35E-05,11968094258,8.06E-06,2.07724E+11,1.33E-05,8.44E-06,3.370911249,0.113767343,0.0165399,0.52686654,0.182722299,0.222039907,0.222039907
-49.5154657,0.023581315,11791210685,8.19E-06,36560821030,9.92E-06,1.92607E+11,1.07E-05,2.68E-05,0.102832168,0.156319143,0.020279708,1.752657989,0.188515243,0.193979691,0.193979691
-21.07841723,0.056124761,4722896795,1.15E-05,18968894554,1.28E-05,2.01495E+11,1.15E-05,3.57E-05,0.289554815,0.186900725,0.024259146,0.900644927,0.251831925,0.313397806,0.313397806
-75.12736578,0.037291489,15560229827,1.02E-05,6577936275,5.14E-06,1.963E+11,1.24E-05,1.13E-06,1.196998642,0.142731493,0.01255947,1.014153774,0.193892665,0.222316575,0.222316575
-65.47504403,0.051105521,9282995353,9.56E-06,7873907187,7.21E-06,2.03338E+11,1.10E-05,7.76E-05,0.175101244,0.199357393,0.013655732,0.716377219,0.270733091,0.255274587,0.270733091
-30.70341621,0.030865913,8132541756,1.28E-05,30958904436,8.51E-06,1.9822E+11,1.29E-05,2.44E-06,1.977016052,0.130189687,0.023119439,1.271272323,0.152645086,0.269380009,0.269380009
-39.89059413,0.038098319,21162250694,7.54E-06,59128737615,1.14E-05,2.07131E+11,1.39E-05,3.26E-06,0.787369983,0.101200955,0.01893589,0.618838124,0.18533717,0.121521881,0.18533717
-58.28512773,0.057491211,24696885255,1.22E-05,39408064202,6.19E-06,2.04941E+11,1.14E-05,6.75E-05,1.836251232,0.162528293,0.01592556,1.300721755,0.201001202,0.31161288,0.31161288
-38.03744223,0.033038426,3384131821,9.41E-06,9458831695,1.21E-05,1.99745E+11,1.25E-05,2.14E-06,0.393051248,0.107423844,0.021299492,0.835084674,0.161217332,0.165440818,0.165440818
-32.54144894,0.048702903,11012845924,1.41E-05,5199478507,1.04E-05,2.06154E+11,1.37E-05,5.05E-06,0.157739399,0.136467506,0.023642028,1.58917095,0.220575925,0.315071226,0.315071226
-71.13652481,0.022140759,7402851671,7.43E-06,20449621016,7.83E-06,1.91036E+11,1.03E-05,1.60E-05,4.576072911,0.193079524,0.013583619,0.691010547,0.201071505,0.209130579,0.209130579
-76.98030444,0.042274473,4031263620,8.84E-06,24463512690,4.78E-06,2.09324E+11,1.32E-05,7.15E-06,0.674505353,0.149009361,0.014675912,1.949243203,0.222974184,0.218304829,0.222974184
-26.7250493,0.017118494,17314690840,1.36E-05,8491065425,1.12E-05,1.94129E+11,1.08E-05,2.25E-05,1.068864878,0.180622905,0.022504703,0.561614924,0.130267372,0.331815318,0.331815318
-43.85374039,0.052469183,5104777855,1.08E-05,15288085148,9.56E-06,2.0052E+11,1.19E-05,5.37E-05,3.032822361,0.150096255,0.019959643,1.178178502,0.200546383,0.263429034,0.263429034
-52.44127791,0.026610062,12903289919,1.16E-05,46716923191,6.43E-06,1.95403E+11,1.20E-05,1.69E-06,0.237689172,0.11999028,0.017221568,0.919235448,0.150361291,0.209946925,0.209946925
-51.68466642,0.054173728,3012896951,7.91E-06,6082421148,1.08E-05,1.93388E+11,1.18E-05,1.90E-06,2.151653049,0.124083023,0.014256539,1.464860291,0.175122588,0.174602715,0.175122588
-44.51802667,0.028007092,21998365251,1.47E-05,17518659306,4.94E-06,2.08193E+11,1.22E-05,5.99E-05,0.205701676,0.155744626,0.022867778,0.62190223,0.191405657,0.314900574,0.314900574
-24.19958131,0.040463409,6812558679,9.93E-06,33685063427,6.59E-06,1.9708E+11,1.31E-05,1.43E-05,0.516556455,0.175364484,0.018722216,1.211760532,0.249679474,0.257672297,0.257672297
-79.59643824,0.016406132,10140261897,1.26E-05,11040135294,9.16E-06,2.01963E+11,1.09E-05,4.50E-06,0.856927623,0.145308106,0.01840111,0.759920669,0.111062943,0.278916156,0.278916156
-70.49695732,0.046691424,18814979710,1.11E-05,13080903676,1.22E-05,1.97753E+11,1.36E-05,1.94E-05,0.117024347,0.18779793,0.016345764,1.077003515,0.320435064,0.30545529,0.320435064
-33.32278011,0.021227811,4378152994,1.03E-05,54482007440,5.78E-06,2.02557E+11,1.05E-05,6.15E-06,3.777988974,0.132740026,0.020937248,0.857122209,0.115886021,0.207395353,0.207395353
-35.39475858,0.058995342,14493150171,1.31E-05,28594169593,7.43E-06,1.91466E+11,1.13E-05,1.45E-06,1.34154049,0.111539572,0.024878699,1.763012583,0.136224724,0.275853349,0.275853349
-60.78404497,0.03423487,5730979358,8.31E-06,7281321000,1.06E-05,2.06349E+11,1.26E-05,4.60E-05,0.329519611,0.168202701,0.01240332,0.517921582,0.257744599,0.189514274,0.257744599
-62.69599983,0.039009115,12394973313,1.07E-05,22166735910,8.96E-06,1.99277E+11,1.40E-05,3.13E-05,0.910967575,0.174430983,0.014857379,0.996460652,0.271640547,0.27990838,0.27990838
-40.98323276,0.02057135,6387798134,1.20E-05,5642897706,7.09E-06,2.0416E+11,1.01E-05,9.86E-06,0.62050398,0.105311336,0.021859882,1.098961315,0.07880408,0.203239648,0.203239648
-27.72007011,0.049906938,15824463251,8.71E-06,10241002618,4.17E-06,1.90567E+11,1.11E-05,1.32E-06,0.218661241,0.126469065,0.019327418,0.576754734,0.182065918,0.15213818,0.182065918
-68.60009659,0.029359803,4800462151,1.40E-05,42615163444,1.19E-05,2.05371E+11,1.28E-05,4.15E-05,2.584781552,0.194068937,0.017390438,1.878385174,0.175753302,0.433105449,0.433105449
-74.0081764,0.054731256,7996734258,1.43E-05,50522676430,9.80E-06,1.9491E+11,1.17E-05,2.74E-06,0.350278744,0.139037099,0.015337471,0.664722826,0.19605171,0.28791034,0.28791034
-22.28832964,0.035590286,9133006357,7.06E-06,16553549535,8.49E-06,2.09794E+11,1.23E-05,8.70E-05,1.611598902,0.181635445,0.021538485,1.633564652,0.238708326,0.206068663,0.238708326
-46.41513282,0.045239832,3596203359,1.23E-05,9215897631,5.58E-06,1.96183E+11,1.35E-05,1.16E-05,4.016252776,0.161972862,0.023868425,0.777701173,0.24878108,0.292279606,0.292279606
-57.28804654,0.025395731,20141194963,9.03E-06,26519685237,1.27E-05,2.00988E+11,1.06E-05,3.68E-06,0.14057288,0.117854741,0.013008126,1.411577131,0.134775945,0.166599447,0.166599447
-56.29747836,0.056816237,10786621936,8.39E-06,14551801194,1.17E-05,1.97231E+11,1.00E-05,6.08E-05,3.471196606,0.129543474,0.022261099,0.815178757,0.164963306,0.18004253,0.18004253
-47.52683671,0.036582202,7249603476,1.32E-05,57196777495,4.07E-06,2.02427E+11,1.39E-05,1.92E-06,0.127690777,0.19714716,0.01446246,1.328575068,0.304192702,0.355818227,0.355818227
-22.81757932,0.043807806,23592144489,1.04E-05,31839712211,6.91E-06,1.9355E+11,1.28E-05,4.57E-06,0.318214796,0.171448224,0.016982724,0.704312522,0.256942321,0.2401488,0.256942321
-73.35847765,0.024276912,3233266080,1.12E-05,7637457436,8.85E-06,2.08667E+11,1.12E-05,1.44E-05,1.393061243,0.102336969,0.01974143,1.554319963,0.09641428,0.201438966,0.201438966
-67.48540249,0.038807599,5430958209,1.26E-05,6384335479,1.25E-05,1.91634E+11,1.23E-05,5.95E-06,0.191513116,0.158895593,0.021136821,0.549864742,0.237226236,0.280732455,0.280732455
-28.72186825,0.017870369,13729063276,9.87E-06,19496926516,5.48E-06,2.06829E+11,1.17E-05,1.89E-05,2.307408611,0.114779761,0.015732737,1.997103235,0.097349765,0.177948236,0.177948236
-41.62264658,0.050409931,4047658719,1.46E-05,35388021928,8.32E-06,1.97897E+11,1.05E-05,4.45E-05,0.813108516,0.142010512,0.013416187,0.939810483,0.150010945,0.300320391,0.300320391
-62.17062639,0.031582061,17383404751,7.85E-06,12275153034,9.69E-06,2.03014E+11,1.34E-05,1.41E-06,0.543403818,0.184618776,0.023453967,1.155781659,0.285848435,0.231666057,0.285848435
-60.25936577,0.047989459,4512790967,9.23E-06,45424567891,9.33E-06,1.90112E+11,1.22E-05,8.80E-06,1.480916338,0.17834095,0.023285259,1.712979062,0.241008232,0.279456814,0.279456814
-36.03439368,0.022828066,14870427865,1.25E-05,15761397425,6.69E-06,2.05229E+11,1.19E-05,2.77E-05,0.382248375,0.148288387,0.013845356,0.537398291,0.164208399,0.245723116,0.245723116
-34.32524299,0.058185386,5956246175,7.24E-06,8273720573,5.12E-06,1.98794E+11,1.09E-05,3.70E-05,0.135735043,0.121002704,0.018002522,1.035208661,0.175120687,0.135760168,0.175120687
-69.382514,0.032320863,11550130406,1.44E-05,25289835577,1.09E-05,2.03989E+11,1.30E-05,1.17E-06,4.169964207,0.152672699,0.019127101,0.879738415,0.185000503,0.340799356,0.340799356
-78.94694647,0.051781869,21253774553,1.38E-05,21127338834,1.07E-05,1.95706E+11,1.04E-05,9.92E-05,0.57763926,0.108559863,0.020520113,1.246307216,0.125578142,0.270150426,0.270150426
-24.72953955,0.02732351,3796335634,8.52E-06,5069413750,7.54E-06,2.00824E+11,1.36E-05,3.16E-06,0.976787627,0.165225281,0.016756501,0.732881021,0.24424876,0.199060197,0.24424876
-45.62996704,0.042992043,9878688082,1.18E-05,9745662006,5.96E-06,1.9445E+11,1.27E-05,4.20E-06,2.452919801,0.190869286,0.012801462,1.522966097,0.232748101,0.337968619,0.337968619
-50.69477729,0.016424314,8655258355,1.05E-05,38340770733,1.23E-05,2.09645E+11,1.13E-05,1.33E-05,0.230051656,0.1358213,0.024474161,0.606329438,0.150085987,0.215965134,0.215965134
-53.67354576,0.041156254,16702681945,1.50E-05,7079823623,7.66E-06,2.01644E+11,1.26E-05,2.42E-05,2.092517538,0.133288577,0.02170428,1.124014912,0.163691477,0.323777066,0.323777066
-42.50033684,0.015687239,5066368801,7.73E-06,29479139619,1.03E-05,1.96762E+11,1.15E-05,7.67E-06,0.165895974,0.189910513,0.01552707,0.976666639,0.222474854,0.210620861,0.222474854
-25.96874839,0.0534617,12550917854,1.30E-05,53086925763,1.19E-05,2.07887E+11,1.03E-05,1.02E-06,0.470713625,0.165798682,0.013172335,1.839680619,0.160866609,0.336882727,0.336882727
-77.85705442,0.028695816,6468785992,9.74E-06,13522617048,6.08E-06,1.93082E+11,1.37E-05,3.24E-05,0.737388479,0.110696521,0.024059611,0.59024968,0.189734888,0.170765711,0.189734888
-72.47826925,0.059714241,3493617397,1.00E-05,11406124515,6.25E-06,2.07298E+11,1.08E-05,2.66E-06,0.106943198,0.153265839,0.022100262,1.666890174,0.215288309,0.249485687,0.249485687
-31.31260047,0.033542021,19569788991,1.13E-05,32842748878,9.46E-06,1.92415E+11,1.31E-05,8.39E-05,3.23543294,0.123168256,0.015073956,0.64993495,0.175868678,0.201976262,0.201976262
-37.15632964,0.046002694,7705795991,8.01E-06,18050075293,1.10E-05,2.03484E+11,1.21E-05,1.12E-05,1.298434838,0.145736112,0.017632405,1.379130905,0.202635175,0.195851962,0.202635175
-59.05219994,0.021939843,8799277807,1.33E-05,5917748828,4.67E-06,1.98679E+11,1.20E-05,3.53E-06,0.266512293,0.17735347,0.019542408,0.794032616,0.187472809,0.330745409,0.330745409
-64.69884096,0.049192117,6896470206,1.17E-05,27216592274,5.32E-06,2.05698E+11,1.06E-05,2.27E-06,1.131183502,0.183624425,0.020693619,0.63691524,0.224847466,0.295683698,0.295683698
-39.00925936,0.03005673,10266188772,1.09E-05,8914859721,1.29E-05,1.90892E+11,1.33E-05,7.23E-05,0.638964712,0.139465111,0.016132286,1.433636514,0.181611829,0.244217633,0.244217633
-29.4739021,0.039699174,3179275903,1.37E-05,17024671205,1.01E-05,2.04459E+11,1.25E-05,1.70E-05,0.254477141,0.116939979,0.012164453,0.745301627,0.159901047,0.229236339,0.229236339
-66.81653857,0.019860647,23210934868,8.90E-06,49005961128,8.16E-06,1.99576E+11,1.16E-05,5.41E-06,2.84061922,0.159494068,0.024660461,1.238593676,0.168436027,0.230631817,0.230631817
-76.00390788,0.044542912,13962215997,7.36E-06,41360534076,4.47E-06,2.00042E+11,1.29E-05,2.16E-05,0.408816578,0.104468291,0.022705082,0.875682194,0.187542034,0.130913997,0.187542034
-20.32140866,0.026110549,5520146289,1.41E-05,10525980259,1.15E-05,1.95237E+11,1.11E-05,6.80E-06,1.762649004,0.172026958,0.014063692,1.05157394,0.126078333,0.328626498,0.328626498
-48.16182656,0.055441952,18273492980,9.36E-06,5461835293,8.69E-06,2.08864E+11,1.02E-05,1.62E-06,4.963304078,0.196181514,0.018233653,0.506766226,0.243080685,0.238418979,0.243080685
-55.51156955,0.03490023,4252852465,1.21E-05,22735250078,7.31E-06,1.93982E+11,1.38E-05,5.11E-05,0.145168234,0.127017622,0.018534129,1.797677223,0.202488153,0.245092983,0.245092983
-55.15305767,0.050514916,16946335152,1.10E-05,55809421762,4.75E-06,1.91281E+11,1.36E-05,1.49E-05,4.364330753,0.192427678,0.017289432,0.750351168,0.309060641,0.291421399,0.309060641
-48.66756668,0.031379444,3943882791,1.17E-05,14485994610,1.13E-05,2.06554E+11,1.03E-05,4.70E-06,0.129622347,0.137327049,0.019427647,1.220277146,0.148248313,0.246897692,0.246897692
-20.73932253,0.038211019,13164122999,8.95E-06,7388916920,9.53E-06,1.97625E+11,1.15E-05,1.99E-06,0.365037585,0.106965194,0.021757686,0.648219415,0.152693183,0.147187808,0.152693183
-75.44036794,0.018372406,5204735982,1.37E-05,31350232971,6.48E-06,2.02665E+11,1.26E-05,6.28E-05,1.549928951,0.163585598,0.014960384,1.427801916,0.125768156,0.34060021,0.34060021
-66.34100862,0.043230237,3317768555,1.40E-05,20164111429,6.16E-06,1.96875E+11,1.19E-05,1.36E-06,0.226521796,0.119520828,0.01290563,0.50334959,0.171309861,0.228327947,0.228327947
-29.86262862,0.024797961,24220656623,7.29E-06,6479806416,1.21E-05,2.02149E+11,1.21E-05,4.33E-05,2.49006511,0.151139706,0.023970136,1.824673858,0.180766897,0.189874918,0.189874918
-39.54442019,0.056940576,7563134672,1.20E-05,12588349782,1.04E-05,1.93281E+11,1.32E-05,1.81E-05,0.991588695,0.179957539,0.02143797,0.860417604,0.279145072,0.31768342,0.31768342
-64.25254351,0.03639894,11259232922,9.30E-06,35528398036,7.88E-06,2.0832E+11,1.08E-05,5.76E-06,0.568770806,0.149858437,0.015438788,1.05585784,0.175141978,0.215592318,0.215592318
-58.64985719,0.042469573,8292661982,7.67E-06,15690083586,7.10E-06,1.96056E+11,1.16E-05,1.22E-06,1.458067621,0.143630202,0.018297315,1.872312035,0.185242102,0.190066025,0.190066025
-37.64753576,0.017000472,9469652092,1.49E-05,44322861996,8.61E-06,2.01095E+11,1.25E-05,3.83E-05,0.303868749,0.186185823,0.018826794,0.587853712,0.174992716,0.375392356,0.375392356
-31.77457409,0.051960973,3698013050,9.67E-06,24901108111,1.13E-05,1.94725E+11,1.33E-05,2.88E-05,0.121932965,0.157410715,0.022768345,1.131642255,0.267977919,0.231869654,0.267977919
-71.92949219,0.027195003,20714225648,1.29E-05,8004455615,4.39E-06,2.09998E+11,1.07E-05,9.08E-06,3.63321172,0.113249869,0.014355169,0.962213363,0.097050829,0.228307949,0.228307949
-77.33746471,0.058389424,12052767248,1.14E-05,5145209240,7.95E-06,1.90459E+11,1.38E-05,1.28E-05,0.535028464,0.169856558,0.012304381,1.355076025,0.278467332,0.305254151,0.305254151
-26.34271203,0.032217289,6212389183,1.01E-05,21850368245,1.00E-05,2.05498E+11,1.02E-05,4.05E-06,0.825479696,0.100694186,0.024978416,0.797275785,0.111176397,0.169042354,0.169042354
-43.07932854,0.047491579,15263017181,1.34E-05,38492950933,1.27E-05,1.99072E+11,1.11E-05,3.03E-06,2.342493298,0.131098765,0.020833152,1.655669435,0.136219897,0.30851352,0.30851352
-53.2417823,0.023428814,4629417978,8.08E-06,9994295885,5.23E-06,2.04346E+11,1.30E-05,9.63E-05,0.188563134,0.198655912,0.016449051,0.659688384,0.296167199,0.214976887,0.296167199
-50.13043448,0.046490832,9008101060,1.24E-05,29062508833,9.89E-06,2.07023E+11,1.12E-05,3.34E-05,2.796736345,0.194538851,0.013479039,1.028207131,0.217412669,0.353343777,0.353343777
-46.04708161,0.021329354,7892808685,9.18E-06,6841402342,8.38E-06,1.92063E+11,1.29E-05,1.06E-06,0.258335132,0.125426076,0.023745824,0.892931914,0.180087188,0.179610606,0.180087188
-25.23448037,0.059498058,20368980820,1.44E-05,13444668385,5.67E-06,2.03133E+11,1.39E-05,7.94E-06,0.648655363,0.105977116,0.021200864,1.683085025,0.1689732,0.277722053,0.277722053
-78.58763171,0.033633449,3638147210,7.16E-06,51860567331,1.26E-05,1.98406E+11,1.00E-05,2.52E-05,1.113702385,0.173582322,0.016024991,0.539575965,0.206561703,0.182925163,0.206561703
-68.93518837,0.053270021,6317683095,8.58E-06,33012035669,9.05E-06,2.01368E+11,1.34E-05,3.42E-06,0.151950254,0.118506953,0.017121852,1.533315396,0.213093773,0.175513512,0.213093773
-34.85937206,0.028811749,12251114488,1.39E-05,11682546455,6.98E-06,1.96407E+11,1.06E-05,1.08E-05,4.739724063,0.161113686,0.020058581,0.597375755,0.14337638,0.30204263,0.30204263
-36.42208844,0.04166924,4866624349,1.06E-05,5999199652,4.26E-06,2.07538E+11,1.17E-05,8.10E-05,1.683257015,0.182094413,0.022401414,1.268454357,0.216149618,0.29024662,0.29024662
-59.78280764,0.015101597,16036240440,1.19E-05,18691250321,1.18E-05,1.92811E+11,1.23E-05,2.55E-06,0.427913405,0.137980113,0.01478001,0.729913048,0.139539403,0.241241459,0.241241459
-61.62081758,0.055327355,4429967950,1.32E-05,8614661884,1.23E-05,2.00315E+11,1.30E-05,5.59E-06,0.726035389,0.144203002,0.012459243,0.692013893,0.225438839,0.275743649,0.275743649
-42.08359202,0.035093234,19024531725,8.46E-06,26831874646,5.75E-06,1.95588E+11,1.09E-05,1.78E-05,0.477824515,0.175871477,0.024360151,1.560634983,0.201724555,0.233752289,0.233752289
-29.21204619,0.045132625,5655537740,1.12E-05,47873763406,7.48E-06,2.09217E+11,1.18E-05,7.43E-05,0.168401163,0.154835819,0.020176702,0.809673932,0.218433577,0.245488587,0.245488587
-67.08202798,0.025601645,14297362014,1.04E-05,16926575701,1.05E-05,1.94256E+11,1.22E-05,2.36E-06,2.060311998,0.124784775,0.016642097,1.348485554,0.140366005,0.216574793,0.216574793
-72.9259149,0.040308328,22290066746,9.80E-06,10781097875,1.09E-05,2.05968E+11,1.14E-05,4.95E-05,0.278945322,0.167304501,0.017736576,0.956500987,0.221740328,0.251323037,0.251323037
-23.39576814,0.019371184,3054793678,1.25E-05,41573626969,4.91E-06,1.91241E+11,1.27E-05,1.56E-06,1.240024987,0.112254983,0.019038388,1.151113237,0.110434283,0.216330639,0.216330639
-47.89999748,0.049096616,10023790880,7.80E-06,23542796159,6.63E-06,2.04813E+11,1.35E-05,6.61E-06,3.089870206,0.131649012,0.023018123,0.553607192,0.238148923,0.150798541,0.238148923
-55.77708935,0.030268831,6736965233,1.45E-05,5537024128,9.13E-06,1.99853E+11,1.04E-05,2.08E-05,0.111932814,0.188315961,0.013756245,1.967591169,0.17433211,0.351978705,0.351978705
-56.88558219,0.037519544,3871041549,1.19E-05,37448089015,1.06E-05,2.03611E+11,1.10E-05,1.08E-06,4.507606922,0.151566193,0.024764939,0.572873419,0.182442819,0.266176113,0.266176113
-46.90623166,0.019081693,21681353330,1.07E-05,12030179825,7.66E-06,1.98572E+11,1.31E-05,3.45E-05,0.160209422,0.121511334,0.012060753,1.906580007,0.155473203,0.191517537,0.191517537
-22.75018167,0.051231068,8466812088,1.39E-05,6811307774,5.85E-06,2.07483E+11,1.22E-05,2.58E-05,0.399209707,0.147381169,0.016230813,0.979083559,0.194635629,0.298413707,0.298413707
-73.45929205,0.030683847,9669487444,8.63E-06,19229160149,1.24E-05,1.9221E+11,1.18E-05,8.19E-06,1.808760805,0.179041252,0.020594284,1.103452137,0.222763795,0.252994116,0.252994116
-68.08061417,0.056231296,15200625364,7.10E-06,29915044645,9.23E-06,2.07994E+11,1.27E-05,1.07E-05,0.248909139,0.134921498,0.018633947,0.782980056,0.233631129,0.149628245,0.233631129
-28.09415534,0.037090411,4611253840,1.43E-05,7762291853,6.81E-06,1.92955E+11,1.13E-05,3.38E-06,2.897539334,0.191586158,0.018134619,1.390692387,0.164197059,0.383872153,0.383872153
-41.56233175,0.043925828,11329216769,9.12E-06,13852221147,5.01E-06,2.0185E+11,1.05E-05,2.54E-06,1.02119631,0.164135681,0.014167083,0.676515616,0.195468128,0.20442322,0.20442322
-62.26435797,0.024081813,5838509094,1.23E-05,58789855575,1.10E-05,1.96576E+11,1.36E-05,8.00E-05,0.706338384,0.109076245,0.022600888,1.626936831,0.136207321,0.235450059,0.235450059
-60.42564038,0.052674417,13437125170,1.47E-05,9507877704,1.25E-05,2.0905E+11,1.28E-05,1.55E-05,1.179147891,0.102805242,0.024159735,1.19064147,0.153582014,0.281738906,0.281738906
-35.9006203,0.026507695,5313183944,8.00E-06,40364525516,5.50E-06,1.93776E+11,1.12E-05,4.91E-06,0.294074282,0.170406634,0.013071426,0.763017949,0.205269019,0.185832424,0.205269019
-33.74080127,0.041775397,17734692315,1.27E-05,20730252270,8.28E-06,2.00169E+11,1.01E-05,2.06E-06,0.104436229,0.197814387,0.015629974,1.454987029,0.211015272,0.352549951,0.352549951
-69.93353898,0.017718035,4126942338,9.97E-06,5383932432,9.71E-06,1.95129E+11,1.40E-05,6.53E-05,3.320671976,0.12869322,0.021602178,0.631243742,0.186791568,0.200963995,0.200963995
-79.12078669,0.048178893,7107279974,1.03E-05,8370681824,1.17E-05,2.04664E+11,1.06E-05,1.75E-06,0.4604415,0.18526953,0.019644223,1.794309033,0.210759392,0.321959132,0.321959132
-24.58820054,0.022715366,10578858957,1.11E-05,23638717904,4.09E-06,1.99391E+11,1.35E-05,5.53E-05,0.752299443,0.141152941,0.017529812,0.515814771,0.195809609,0.209365754,0.209365754
-45.0530659,0.057671855,3303357847,8.28E-06,46449286534,6.87E-06,2.05805E+11,1.23E-05,2.35E-05,1.888939479,0.115240381,0.015175374,1.084302547,0.177034468,0.159593127,0.177034468
-51.23826168,0.032911469,24119331461,1.30E-05,14935377070,8.87E-06,1.90766E+11,1.16E-05,7.38E-06,0.183356082,0.157837195,0.021999653,0.844449729,0.196145924,0.30025835,0.30025835
-51.89159069,0.058805213,5585420471,9.49E-06,17781394616,4.50E-06,1.98102E+11,1.24E-05,4.36E-06,2.706587834,0.160394237,0.019228012,1.59999233,0.229158984,0.250613332,0.250613332
-44.31479312,0.034352342,14117862319,1.22E-05,6290831363,1.15E-05,2.02829E+11,1.15E-05,1.37E-05,0.208917336,0.116223473,0.017902396,0.680800536,0.152121345,0.210688792,0.210688792
-27.21534884,0.04720286,4196893963,7.47E-06,11083560413,8.71E-06,1.91741E+11,1.07E-05,5.83E-05,0.592856636,0.14055503,0.013947456,1.323824457,0.172810914,0.168205573,0.172810914
-76.57703722,0.02064063,18026527554,1.42E-05,34543378819,7.27E-06,2.06703E+11,1.34E-05,1.83E-06,0.953891066,0.183108363,0.023182357,0.831714362,0.199094008,0.388841817,0.388841817
-70.70385477,0.04095034,10402551907,1.36E-05,54233839996,5.34E-06,1.93736E+11,1.02E-05,4.75E-05,0.138479724,0.12812459,0.024576753,1.170226248,0.148980322,0.275289848,0.275289848
-33.11951617,0.015794446,6992215220,8.75E-06,12763194787,1.29E-05,2.08462E+11,1.38E-05,1.51E-06,4.078967355,0.195673345,0.012699648,0.933013275,0.244688787,0.255492605,0.255492605
-38.41049571,0.053958752,22943730207,1.15E-05,7169688867,1.01E-05,1.97358E+11,1.29E-05,6.33E-06,1.636773449,0.17293459,0.016857111,1.915209536,0.231025426,0.32979789,0.32979789
-57.76461713,0.028099717,3144080836,1.08E-05,27664827235,8.12E-06,2.02319E+11,1.10E-05,2.01E-05,0.345061087,0.103768403,0.020418694,0.563898561,0.13056795,0.170507103,0.170507103
-63.36801199,0.045847446,19302341478,8.15E-06,5836261765,6.37E-06,1.94557E+11,1.03E-05,4.02E-05,0.897359308,0.110046277,0.019845128,0.91665139,0.141895376,0.150636297,0.150636297
-40.30758711,0.024904718,3448179736,1.34E-05,22499127224,9.36E-06,2.09518E+11,1.37E-05,1.27E-06,0.493510517,0.166656762,0.016878248,1.010050064,0.203117596,0.32567251,0.32567251
-31.20824974,0.054637296,8898739635,1.01E-05,43700919517,1.12E-05,1.95912E+11,1.26E-05,9.52E-06,0.196523293,0.189450449,0.014561797,0.530448606,0.295737864,0.24187838,0.295737864
-65.11560768,0.035803937,7795718184,1.14E-05,10281308804,4.57E-06,2.00638E+11,1.14E-05,3.00E-05,2.253185335,0.134347532,0.022162571,1.726779876,0.141394487,0.26026762,0.26026762
-74.68016174,0.049793537,5010646515,1.28E-05,16151535326,7.78E-06,1.98921E+11,1.20E-05,3.79E-06,0.324591621,0.176885421,0.023553002,0.608039686,0.260693617,0.318287059,0.318287059
-21.61265358,0.029554014,16509195333,9.60E-06,50292424695,1.02E-05,2.03882E+11,1.19E-05,1.20E-05,1.362578979,0.146777926,0.013316368,1.493577824,0.159843145,0.218367281,0.218367281
-49.90328206,0.039597632,6558114787,1.48E-05,25657705128,1.20E-05,1.90297E+11,1.09E-05,9.02E-05,3.837215083,0.1225013,0.01583693,0.711534429,0.128894625,0.270289517,0.270289517
-53.8035308,0.020061239,12718550131,7.62E-06,9074627424,5.98E-06,2.05024E+11,1.32E-05,2.86E-06,0.115274881,0.154116363,0.021033432,1.290340237,0.24367528,0.171331398,0.24367528
-53.9824494,0.039436295,21589126388,1.23E-05,14252293347,9.38E-06,1.92653E+11,1.29E-05,1.77E-06,0.216368666,0.18186447,0.012507651,1.229507676,0.254555893,0.326593041,0.326593041
